metric;mean;q1;median;q3;std_dev;min;max
disk_read;129609857.33354883;76442009;118331801;178048204;76217029.5343168;0;340814233
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_total;16782891446.19522;16782893056;16782893056;16782893056;3255.1573460648065;16782884864;16782893056
network_in;4729.094376212023;0;10;20;13430.45974480522;0;87568
ram_used;526938728.9153206;491888640;546832384;560197632;43233219.38881804;348766208;583548928
network_out;1971901.1706528782;0;0;14;5154906.202160444;0;26931815
cpu_usage;40.658856191863244;18.092105388641357;48.30826997756958;61.76948237419128;24.722473666409147;0;85.6359634399414
disk_write;69881965.78797664;114688;81038540;108265472;51078683.848501585;0;184760729
disk_used;26957486944.47577;26957492224;26957492224;26957492224;21387.856429234256;26957303808;26957492224
