metric;mean;q1;median;q3;std_dev;min;max
disk_write;27085.036407766984;0;11878;29900.5;39321.951643632965;0;157286
network_out;12092264.123786401;13436929;13440236;16795270.5;5409142.3210490085;53;16804941
network_in;8351.720873786408;8083;9303;10817.5;3695.3220490066856;14;13144
disk_read;4922109.201456311;1336934;1966080;2044723;6422513.108251854;1074790;25805619
cpu_usage;10.546697657953185;7.142857551574707;8.75;10;7.398105277427173;0;48.522727251052856
ram_used;617459751.7669911;605552640;635785216;658677760;64058264.26520454;368287744;693743616
disk_used;7772366142.13592;7772741632;7772741632;7772741632;5641261.971198875;7667793920;7772745728
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_total;16782892240.776693;16782893056;16782893056;16782893056;2452.2887790558866;16782884864;16782893056
