metric;mean;q1;median;q3;std_dev;min;max
disk_write;2190088.0569259953;122060;360448;684851;8304485.588180387;0;78100070
cpu_usage;29.737733642052888;30.061089992523193;31.233552932739254;31.9494047164917;5.762250781318467;1.578947365283966;37.14556294679642
disk_used;37510431295.14988;37510402048;37510451200;37510516736;98332.75475456845;37510103040;37510549504
ram_used;4155617855.1499047;3656523776;4958715904;4970643456;1370264287.1172407;530403328;4988624896
ram_total;16779889895.225813;16779890688;16779890688;16779890688;2421.965167416222;16779882496;16779890688
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
network_in;16548.71537001897;10625;15758;20104;8357.561681414276;132;41379
disk_read;365398565.11574984;260303257;382396825;435586662;159275178.80291325;5938380;664215552
network_out;2265998.5939278924;1417171;2163384;2744838;1188602.260873322;186;5877254
