timestamp;latency
1741705202;0.004530896
1741705202;0.000142591
1741705202;0.000154192
1741705202;0.000134992
1741705202;0.000129941
1741705202;0.000119312
1741705202;0.000115591
1741705202;0.000116862
1741705202;0.000120441
1741705202;0.000113321
1741705202;0.000128552
1741705202;0.000119152
1741705202;0.000114121
1741705202;0.000113951
1741705202;0.000113752
1741705202;0.000113451
1741705202;0.000113442
1741705202;0.000143661
1741705202;0.000165233
1741705202;0.000145681
1741705202;0.000127412
1741705202;0.000128201
1741705202;0.000123972
1741705202;0.000128371
1741705202;0.000124142
1741705202;0.000148672
1741705202;0.000131121
1741705202;0.000123932
1741705202;0.000119301
1741705202;0.000118312
1741705202;0.000118641
1741705202;0.000118062
1741705202;0.000117421
1741705202;0.000117702
1741705202;0.000133791
1741705202;0.000123582
1741705202;0.000119741
1741705202;0.000118412
1741705202;0.000118151
1741705202;0.000118952
1741705202;0.000122661
1741705202;0.000120712
1741705202;0.000130211
1741705202;0.000123262
1741705202;0.000121621
1741705202;0.000119542
1741705202;0.000120121
1741705202;0.000134982
1741705202;0.000131122
1741705202;0.000116181
1741705202;0.000130382
1741705202;0.000115721
1741705202;0.000112801
1741705202;0.000112852
1741705202;0.000113051
1741705202;0.000113371
1741705202;0.000112162
1741705202;0.000130691
1741705202;0.000136182
1741705202;0.000124832
1741705202;0.000119191
1741705202;0.000118752
1741705202;0.000118281
1741705202;0.000118712
1741705202;0.000116391
1741705202;0.000123702
1741705202;0.000134561
1741705202;0.000136582
1741705202;0.000121261
1741705202;0.000118832
1741705202;0.000119421
1741705202;0.000117742
1741705202;0.000116451
1741705202;0.024053256
1741705202;0.000401905
1741705202;0.000132081
1741705202;0.000119582
1741705202;0.000118181
1741705202;0.000117722
1741705202;0.000120371
1741705202;0.000131842
1741705202;0.000128911
1741705202;0.000117762
1741705202;0.000115391
1741705202;0.000116332
1741705202;0.000117491
1741705202;0.000115602
1741705202;0.000117221
1741705202;0.000121612
1741705202;0.000119361
1741705202;0.000121922
1741705202;0.000117291
1741705202;0.000114762
1741705202;0.000115431
1741705202;0.000114501
1741705202;0.000114552
1741705202;0.000119791
1741705202;0.000114062
1741705202;0.000148192
1741705202;0.000120731
1741705202;0.000118341
1741705202;0.000115832
1741705202;0.000117731
1741705202;0.000116452
1741705202;0.000118221
1741705202;0.000116722
1741705202;0.000128401
1741705202;0.000131192
1741705202;0.000116741
1741705202;0.000115342
1741705202;0.000121011
1741705202;0.000119042
1741705202;0.000118591
1741705202;0.000132212
1741705202;0.000124561
1741705202;0.000127172
1741705202;0.000120581
1741705202;0.000118992
1741705202;0.000117731
1741705202;0.000119492
1741705202;0.000120791
1741705202;0.000122372
1741705202;0.000116721
1741705202;0.000125632
1741705202;0.000117661
1741705202;0.000117511
1741705202;0.000116202
1741705202;0.000116651
1741705202;0.000116282
1741705202;0.000119941
1741705202;0.000116082
1741705202;0.000130591
1741705202;0.000119582
1741705202;0.000117151
1741705202;0.000118422
1741705202;0.000122191
1741705202;0.000117132
1741705202;0.000115651
1741705202;0.000120591
1741705202;0.000120352
1741705202;0.000120931
1741705202;0.000115462
1741705202;0.000114191
1741705202;0.000113592
1741705202;0.000114251
1741705202;0.000114012
1741705202;0.000117711
1741705202;0.000119751
1741705202;0.000142392
1741705202;0.000116602
1741705202;0.000114321
1741705202;0.000115391
1741705202;0.000114062
1741705202;0.000113071
1741705202;0.000115502
1741705202;0.000123631
1741705202;0.000129742
1741705202;0.000121701
1741705202;0.000118142
1741705202;0.000118421
1741705202;0.000118962
1741705202;0.000117291
1741705202;0.000114961
1741705202;0.000118412
1741705202;0.000113361
1741705202;0.000135162
1741705202;0.000116862
1741705202;0.000116521
1741705202;0.000114591
1741705202;0.000115282
1741705202;0.000115921
1741705202;0.000122222
1741705202;0.000115151
1741705202;0.000141952
1741705202;0.000120541
1741705202;0.000117712
1741705202;0.000116841
1741705202;0.000115152
1741705202;0.000116451
1741705202;0.000116861
1741705202;0.000141232
1741705202;0.000135502
1741705202;0.000121931
1741705202;0.000120492
1741705202;0.000118631
1741705202;0.000118712
1741705202;0.000118601
1741705202;0.000117652
1741705202;0.000120761
1741705202;0.000117802
1741705202;0.000122271
1741705202;0.000116472
1741705202;0.000115721
1741705202;0.000115621
1741705202;0.000116912
1741705202;0.000119521
1741705202;0.000120562
1741705202;0.000114861
1741705202;0.000131982
1741705202;0.000122501
1741705202;0.000119162
1741705202;0.000117971
1741705202;0.000117872
1741705202;0.000120051
1741705202;0.000123262
1741705202;0.000118421
1741705202;0.000142232
1741705202;0.000122731
1741705202;0.000120072
1741705202;0.000208562
1741705202;0.000135892
1741705202;0.000117942
1741705202;0.000125801
1741705202;0.000121772
1741705202;0.000115151
1741705202;0.000115691
1741705202;0.000113872
1741705202;0.000114101
1741705202;0.000113122
1741705202;0.000114451
1741705202;0.000120222
1741705202;0.000116541
1741705202;0.000139662
1741705202;0.000119051
1741705202;0.000117052
1741705202;0.000114921
1741705202;0.000116211
1741705202;0.000116682
1741705202;0.000114641
1741705202;0.000115652
1741705202;0.000136651
1741705202;0.000140962
1741705202;0.000122542
1741705202;0.000119151
1741705202;0.000119322
1741705202;0.000115851
1741705202;0.000115301
1741705202;0.000122772
1741705202;0.000123091
1741705202;0.000127292
1741705202;0.000117392
1741705202;0.000116351
1741705202;0.000116911
1741705202;0.000115142
1741705202;0.000115731
1741705202;0.000124952
1741705202;0.000119041
1741705202;0.000129482
1741705202;0.000120461
1741705202;0.000117972
1741705202;0.000116771
1741705202;0.000118482
1741705202;0.000117821
1741705202;0.000116821
1741705202;0.000116292
1741705202;0.000126221
1741705202;0.000116572
1741705202;0.000116661
1741705202;0.000116562
1741705202;0.000116951
1741705202;0.000116922
1741705202;0.000115831
1741705202;0.000119022
1741705202;0.000116441
1741705202;0.000172282
1741705202;0.000123042
1741705202;0.000110711
1741705202;0.000109941
1741705202;0.000107302
1741705202;0.000107331
1741705202;0.000118521
1741705202;0.000111852
1741705202;0.000124511
1741705202;0.000112832
1741705202;0.000109181
1741705202;0.000109521
1741705202;0.000112642
1741705202;0.000107761
1741705202;0.000108142
1741705202;0.000118401
1741705202;0.000109061
1741705202;0.000157132
1741705202;0.000132712
1741705202;0.000124331
1741705202;0.000122782
1741705202;0.000120761
1741705202;0.000124062
1741705202;0.000123761
1741705202;0.000120332
1741705202;0.000130911
1741705202;0.000121422
1741705202;0.000120441
1741705202;0.000119952
1741705202;0.000120391
1741705202;0.000118792
1741705202;0.000121241
1741705202;0.000120082
1741705202;0.000135102
1741705202;0.000122191
1741705202;0.000121162
1741705202;0.000118941
1741705202;0.000119201
1741705202;0.000118092
1741705202;0.000118061
1741705202;0.000117912
1741705202;0.000133991
1741705202;0.000119792
1741705202;0.000119251
1741705202;0.000117152
1741705202;0.000120591
1741705202;0.000119092
1741705202;0.000118591
1741705202;0.000129402
1741705202;0.000132732
1741705202;0.000122001
1741705202;0.000122152
1741705202;0.000118721
1741705202;0.000118182
1741705202;0.000119151
1741705202;0.000119452
1741705202;0.000121691
1741705202;0.000124342
1741705202;0.000124041
1741705202;0.000121582
1741705202;0.000122801
1741705202;0.000121302
1741705202;0.000119091
1741705202;0.000119531
1741705202;0.000119962
1741705202;0.000120011
1741705202;0.000138012
1741705202;0.000121172
1741705202;0.000119801
1741705202;0.000118812
1741705202;0.000118951
1741705202;0.000118652
1741705202;0.000126461
1741705202;0.000119542
1741705202;0.000136881
1741705202;0.000123862
1741705202;0.000120581
1741705202;0.000119912
1741705202;0.000118941
1741705202;0.000121482
1741705202;0.000120121
1741705202;0.000122351
1741705202;0.000132252
1741705202;0.000123892
1741705202;0.000120461
1741705202;0.000121532
1741705202;0.000121391
1741705202;0.000120592
1741705202;0.000117811
1741705202;0.000118862
1741705202;0.000130301
1741705202;0.000121042
1741705202;0.000119951
1741705202;0.000119492
1741705202;0.000118891
1741705202;0.000120682
1741705202;0.000119511
1741705202;0.000121271
1741705202;0.000129102
1741705202;0.000123142
1741705202;0.000120231
1741705202;0.000120892
1741705202;0.000119531
1741705202;0.000118502
1741705202;0.000117481
1741705202;0.000118972
1741705202;0.000124441
1741705202;0.000126642
1741705202;0.000352544
1741705202;0.000324324
1741705202;0.000136041
1741705202;0.000137422
1741705202;0.000123772
1741705202;0.000121951
1741705202;0.000121112
1741705202;0.000118901
1741705202;0.000119742
1741705202;0.000122611
1741705202;0.000120942
1741705202;0.000127511
1741705202;0.000119622
1741705202;0.000119141
1741705202;0.000120822
1741705202;0.000119431
1741705202;0.000120092
1741705202;0.000117341
1741705202;0.000118972
1741705202;0.000131831
1741705202;0.000121062
1741705202;0.000118561
1741705202;0.000118602
1741705202;0.000124991
1741705202;0.000120012
1741705202;0.000119041
1741705202;0.000118472
1741705202;0.000131401
1741705202;0.000126902
1741705202;0.000122551
1741705202;0.000122522
1741705202;0.000122721
1741705202;0.000126042
1741705202;0.000121781
1741705202;0.000137942
1741705202;0.000127852
1741705202;0.000124111
1741705202;0.000119672
1741705202;0.000119491
1741705202;0.000119532
1741705202;0.000118391
1741705202;0.000117941
1741705202;0.000127152
1741705202;0.000124411
1741705202;0.000190853
1741705202;0.000122191
1741705202;0.000119542
1741705202;0.000120061
1741705202;0.000119332
1741705202;0.000118451
1741705202;0.000118722
1741705202;0.000135792
1741705202;0.000121641
1741705202;0.000120811
1741705202;0.000120042
1741705202;0.000119881
1741705202;0.000124642
1741705202;0.000121311
1741705202;0.000120442
1741705202;0.000123421
1741705202;0.000126022
1741705202;0.000119271
1741705202;0.000119632
1741705202;0.000120821
1741705202;0.000119522
1741705202;0.000120901
1741705202;0.000140102
1741705202;0.000130542
1741705202;0.000122731
1741705202;0.000120472
1741705202;0.000120561
1741705202;0.000119852
1741705202;0.000118631
1741705202;0.000117902
1741705202;0.000120301
1741705202;0.000120902
1741705202;0.000127181
1741705202;0.000120232
1741705202;0.000119031
1741705202;0.000119332
1741705202;0.000117311
1741705202;0.000118152
1741705202;0.000119011
1741705202;0.000128241
1741705202;0.000131602
1741705202;0.000123202
1741705202;0.000120621
1741705202;0.000120062
1741705202;0.000118451
1741705202;0.000119672
1741705202;0.000120531
1741705202;0.000124682
1741705202;0.000133531
1741705202;0.000122472
1741705202;0.000121171
1741705202;0.000121552
1741705202;0.000121071
1741705202;0.000122112
1741705202;0.000131551
1741705202;0.000130282
1741705202;0.000133212
1741705202;0.000147981
1741705202;0.000114792
1741705202;0.000107741
1741705202;0.000103601
1741705202;0.000102702
1741705202;0.000111921
1741705202;0.000104291
1741705202;0.000124932
1741705202;0.000130602
1741705202;0.000120901
1741705202;0.000120011
1741705202;0.000120692
1741705202;0.000117561
1741705202;0.000116842
1741705202;0.000119371
1741705202;0.000113432
1741705202;0.000124301
1741705202;0.000115982
1741705202;0.000114651
1741705202;0.000114021
1741705202;0.000113702
1741705202;0.000113261
1741705202;0.000112732
1741705202;0.000112811
1741705202;0.000112671
1741705202;0.000123892
1741705202;0.000115071
1741705202;0.000114442
1741705202;0.000112811
1741705202;0.000113301
1741705202;0.000116912
1741705202;0.000112861
1741705202;0.000123342
1741705202;0.000126071
1741705202;0.000118872
1741705202;0.000114021
1741705202;0.000114132
1741705202;0.000115101
1741705202;0.000115971
1741705202;0.000113062
1741705202;0.000113391
1741705202;0.000113712
1741705202;0.000123771
1741705202;0.000116102
1741705202;0.000114791
1741705202;0.000114332
1741705202;0.000115571
1741705202;0.000115552
1741705202;0.000112711
1741705202;0.000112661
1741705202;0.000116462
1741705202;0.000116531
1741705202;0.000114962
1741705202;0.000114651
1741705202;0.000113651
1741705202;0.000112882
1741705202;0.000112801
1741705202;0.000114061
1741705202;0.000113492
1741705202;0.000129561
1741705202;0.000116052
1741705202;0.000114181
1741705202;0.000114092
1741705202;0.000116521
1741705202;0.000112292
1741705202;0.000113011
1741705202;0.000128772
1741705202;0.000114161
1741705202;0.000132632
1741705202;0.000117691
1741705202;0.000117541
1741705202;0.000115062
1741705202;0.000113151
1741705202;0.000114052
1741705202;0.000115791
1741705202;0.000115951
1741705202;0.000121102
1741705202;0.000115531
1741705202;0.000113922
1741705202;0.000112671
1741705202;0.000112512
1741705202;0.000112331
1741705202;0.000112101
1741705202;0.000114242
1741705202;0.000114591
1741705202;0.000124992
1741705202;0.000115301
1741705202;0.000112741
1741705202;0.000112142
1741705202;0.000113741
1741705202;0.000115742
1741705202;0.000112811
1741705202;0.000113161
1741705202;0.000113072
1741705202;0.000125061
1741705202;0.000113932
1741705202;0.000118151
1741705202;0.000112712
1741705202;0.000112751
1741705202;0.000112421
1741705202;0.000111962
1741705202;0.000123131
1741705202;0.000126252
1741705202;0.000115801
1741705202;0.000113172
1741705202;0.000121601
1741705202;0.000131442
1741705202;0.000120731
1741705202;0.000120112
1741705202;0.000129411
1741705202;0.000134832
1741705202;0.000125021
1741705202;0.000120742
1741705202;0.000122341
1741705202;0.000120732
1741705202;0.000124021
1741705202;0.000120992
1741705202;0.000120551
1741705202;0.000124972
1741705202;0.000126692
1741705202;0.000122881
1741705202;0.000122632
1741705202;0.000121311
1741705202;0.000122092
1741705202;0.000120261
1741705202;0.000126452
1741705202;0.000127461
1741705202;0.000125482
1741705202;0.000120981
1741705202;0.000123932
1741705202;0.000121061
1741705202;0.000120392
1741705202;0.000119491
1741705202;0.000136462
1741705202;0.000131691
1741705202;0.000125912
1741705202;0.000118962
1741705202;0.000124861
1741705202;0.000122832
1741705202;0.000120181
1741705202;0.000119512
1741705202;0.000119911
1741705202;0.000144922
1741705202;0.000186912
1741705202;0.000106961
1741705202;0.000104522
1741705202;0.000105691
1741705202;0.000103201
1741705202;0.000101091
1741705202;0.000101812
1741705202;0.000103291
1741705202;0.000114511
1741705202;0.000104412
1741705202;0.000102331
1741705202;0.000102131
1741705202;0.000101431
1741705202;0.000103112
1741705202;0.000102701
1741705202;0.000103401
1741705202;0.000100972
1741705202;0.000100931
1741705202;0.000111671
1741705202;0.000107832
1741705202;0.000102601
1741705202;0.000102811
1741705202;0.000102201
1741705202;0.000104392
1741705202;0.000102261
1741705202;0.000102641
1741705202;0.000112621
1741705202;0.000109702
1741705202;0.000107641
1741705202;0.000102651
1741705202;0.000104162
