metric;mean;q1;median;q3;std_dev;min;max
disk_write;84216.48598130837;45875;49152;92569;95598.85555060925;0;344883
cpu_usage;13.008077795538945;11.904762268066406;13.095238029956818;14.223058223724363;2.527510220157015;3.1610275506973267;22.5
disk_read;29712180.696261667;28430336;33734655.5;35006054;7634440.867615801;7699660;36774707
ram_used;812976510.8037384;653070336;810766336;973692928;184310710.47762966;498364416;1133723648
ram_total;16781892828.11215;16781893632;16781893632;16781893632;2437.0501830359576;16781885440;16781893632
network_in;86056.67757009347;87287;98376.5;105177;29721.61357086543;198;109929
network_out;12622543.95327103;12144414;14938442;15379276;4501826.105139905;7965;16250932
disk_used;37510450912.8972;37510438912;37510479872;37510488064;72415.82660568993;37510176768;37510520832
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
