metric;mean;q1;median;q3;std_dev;min;max
ram_used;303715289.1139242;285900800;307974144;330035200;32106951.602177303;211042304;347533312
ram_total;1020678144;1020678144;1020678144;1020678144;0;1020678144;1020678144
network_in;11641.303797468354;53;86;21529;17650.346073527908;14;54857
cpu_usage;87.51042402243309;89.47368621826172;94.73684692382813;100;19.832035788457816;0;100
network_out;8400.810126582277;104;158;15487;12627.330499603888;44;39310
disk_read;12199733.392405061;1407385;16751820;21762867;9307299.684660744;851968;22579609
disk_write;217025.39240506323;79462;135168;428441;192518.34859509557;3276;598016
disk_used;6315362900.253163;6316658688;6316691456;6316699648;6661758.217375361;6281830400;6316736512
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
