metric;mean;q1;median;q3;std_dev;min;max
disk_write;171281.64788732395;57344;125337;181862;164014.75788289012;0;583270
cpu_usage;47.11541131516577;26.309524536132813;45;70.45454406738281;24.691272700545706;0;87.09273529052734
network_out;8959.000000000002;72;136;18628;12530.20087853096;0;39453
disk_used;6315222780.39437;6316650496;6316695552;6316736512;7007590.938092533;6281859072;6316736512
ram_total;492728320;492728320;492728320;492728320;0;492728320;492728320
ram_used;135535486.1971831;134107136;144625664;152088576;24562165.723602295;81211392;157261824
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
disk_read;12841732.619718308;1551564;15159296;21743206;9206137.678689545;0;22627123
network_in;12425.394366197184;39;79;25903;17499.941887612866;0;55063
