timestamp;latency
1741880551;0.002112675
1741880552;0.00226014
1741880553;0.000613019
1741880554;0.00064547
1741880555;0.001887769
1741880555;0.000242128
1741880556;0.00061715
1741880556;0.000223237
1741880557;0.000819726
1741880557;0.000468835
1741880558;0.000351611
1741880558;0.000204376
1741880559;0.000574578
1741880559;0.000385192
1741880560;0.000693932
1741880560;0.000674501
1741880561;0.000612489
1741880561;0.001003351
1741880562;0.000582198
1741880562;0.000544677
1741880563;0.000901348
1741880563;0.000914899
1741880564;0.000558927
1741880564;0.000552037
1741880565;0.000411033
1741880565;0.000426954
1741880566;0.000544557
1741880566;0.000574517
1741880566;0.001656282
1741880567;0.000581028
1741880567;0.000565838
1741880568;0.001895469
1741880568;0.000436074
1741880568;0.000449144
1741880569;0.000422413
1741880569;0.000436634
1741880570;0.000667541
1741880570;0.000532756
1741880570;0.000525216
1741880571;0.000599189
1741880571;0.000614419
1741880572;0.000718202
1741880572;0.000421413
1741880572;0.000442864
1741880573;0.000575158
1741880573;0.000554207
1741880573;0.00190105
1741880574;0.000833756
1741880574;0.000547837
1741880574;0.000562647
1741880575;0.000578378
1741880575;0.000557188
1741880576;0.000616909
1741880576;0.000705482
1741880576;0.000551657
1741880576;0.000538956
1741880577;0.001747624
1741880577;0.00063187
1741880577;0.000668911
1741880578;0.000633869
1741880578;0.000445034
1741880578;0.000410743
1741880578;0.000437154
1741880579;0.000570608
1741880579;0.000512706
1741880579;0.000528917
1741880579;0.00194215
1741880580;0.000581118
1741880580;0.000587069
1741880580;0.000744833
1741880580;0.000803255
1741880581;0.000559788
1741880581;0.000574748
1741880581;0.000586349
1741880581;0.000571638
1741880582;0.000583549
1741880582;0.000596649
1741880582;0.000477305
1741880582;0.000471484
1741880583;0.00063798
1741880583;0.000653701
1741880583;0.00064727
1741880583;0.00060931
1741880584;0.000520716
1741880584;0.000405913
1741880584;0.000597568
1741880584;0.00063009
1741880585;0.000665571
1741880585;0.000622939
1741880585;0.0006376
1741880585;0.000662551
1741880586;0.000337261
1741880586;0.000563348
1741880586;0.001891329
1741880586;0.00063121
1741880586;0.000649101
1741880587;0.000449564
1741880587;0.00063705
1741880587;0.000517026
1741880587;0.000547697
1741880587;0.000646471
1741880588;0.00034059
1741880588;0.000421943
1741880588;0.00064046
1741880588;0.000701652
1741880588;0.000734533
1741880589;0.001853058
1741880589;0.000568958
1741880589;0.000564748
1741880589;0.00063561
1741880589;0.000754584
1741880589;0.000481935
1741880590;0.000550207
1741880590;0.000477345
1741880590;0.000720432
1741880590;0.000699832
1741880590;0.00096402
1741880590;0.000940999
1741880591;0.000667031
1741880591;0.000392952
1741880591;0.000434454
