metric;mean;q1;median;q3;std_dev;min;max
cpu_usage;26.04434529870573;24.821428775787354;26.136364459991455;27.440476179122925;6.045090237263763;0;52.159090995788574
ram_used;712144309.1461991;600797184;711303168;825753600;129509609.04582813;468119552;945917952
network_in;106177.21637426897;102723;123807;127189;35742.652753941686;121;132835
disk_read;25825471.239766084;24419532;27005747;31142707;6844963.0536919255;5951488;33449574
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_total;16782892289.497072;16782893056;16782893056;16782893056;2385.721112119568;16782884864;16782893056
disk_used;17113199310.596493;17113206784;17113223168;17113223168;57267.58695518765;17113034752;17113223168
disk_write;62163.03508771929;20480;49152;67993;74159.09238649977;0;341606
network_out;13954633.263157902;13220239;16223325;16816377;4809565.738345783;247;17940360
