metric;mean;q1;median;q3;std_dev;min;max
cpu_usage;26.711340694897462;25;25;28.75;2.9677626797932417;1.1904761791229248;40.59523868560791
disk_write;8964.374537987691;0;0;0;51081.68177327569;0;366182
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
network_out;328614.2661190964;0;530139;579504;276725.0765913396;0;613886
network_in;4440.544558521551;10;7034;7718;3726.479822310107;0;8946
ram_used;1982722466.8517463;1198518272;2161750016;2588762112;653379660.8252954;982945792;2933243904
disk_read;5405927.543737157;0;0;2865561;17791442.522204563;0;119571251
ram_total;16782888965.046423;16782884864;16782893056;16782893056;4095.99688953022;16782884864;16782893056
disk_used;6810966459.242702;6810959872;6810959872;6810976256;8033.281896762431;6810959872;6810976256
