metric;mean;q1;median;q3;std_dev;min;max
disk_read;492078.6880246703;0;0;0;7697323.781824776;0;259792076
cpu_usage;5.00321879263547;0;0;4.761904716491699;17.889416925015293;0;100
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
network_out;1802.7365084803832;823;1686;2479.5;2739.7803175768436;0;80935
disk_used;5746655311.997282;5734948864;5736882176;5759709184;12167291.625386443;5732904960;5765869568
ram_used;674809637.4109983;470863872;684482560;884649984;223590163.72920957;316579840;1020678144
ram_total;1020678144;1020678144;1020678144;1020678144;0;1020678144;1020678144
disk_write;52688.455542230506;31129;36044;42598;269623.8136110517;1638;8418099
network_in;3721.917080692136;1750.5;3655;5384;3345.6497893913806;0;88418
