timestamp;cpu_usage;ram_used;ram_total;disk_used;disk_total;disk_read;disk_write;network_in;network_out
1740670682;5;501739520;16781893632;37510098944;105597712384;8287846;99123;260;403
1740670682;11.5789475440979;548024320;16781893632;37510098944;105597712384;10838835;148275;1516;534
1740670682;43.654306173324585;895946752;16781893632;37510098944;105597712384;14552268;218726;1632;1524
1740670682;62.5;1065041920;16781893632;37510098944;105597712384;40802713;167116;1632;1465
1740670682;63.690476179122925;1227538432;16781893632;37510258688;105597712384;70725632;126156;1621;1431
1740670683;62.5;1383092224;16781893632;37510258688;105597712384;99065856;126156;1371;1139
1740670683;61.875;1542909952;16781893632;37510258688;105597712384;127705907;77004;115;1008
1740670683;63.09523808956146;1700425728;16781893632;37510258688;105597712384;154629734;6553;0;19
1740670683;62.5;1859162112;16781893632;37510258688;105597712384;154435584;6553;0;19
1740670683;61.93181800842285;2014466048;16781893632;37510258688;105597712384;153777766;0;30;19
1740670684;72.61904811859131;2180788224;16781893632;37510262784;105597712384;152790630;0;30;0
1740670684;74.01656317710876;2322862080;16781893632;37510287360;105597712384;152647270;1638;30;0
1740670684;62.47023808956146;2472894464;16781893632;37510287360;105597712384;152711987;20480;30;0
1740670684;62.5;2632708096;16781893632;37510287360;105597712384;153043763;20480;30;0
1740670684;62.5;2793164800;16781893632;37510287360;105597712384;153731891;22118;0;0
1740670685;62.5;2956369920;16781893632;37510287360;105597712384;156079718;22118;0;0
1740670685;62.5;3118682112;16781893632;37510287360;105597712384;156646604;20480;0;14
1740670685;62.5;3279515648;16781893632;37510287360;105597712384;157265920;1638;0;14
1740670685;61.904762268066406;3437752320;16781893632;37510287360;105597712384;157538713;1638;0;14
1740670685;62.5;3600801792;16781893632;37510287360;105597712384;158233395;0;10;14
1740670686;61.875;3762532352;16781893632;37510287360;105597712384;157949952;0;10;14
1740670686;61.25;3923156992;16781893632;37510287360;105597712384;157655040;0;10;0
1740670686;61.875;4082094080;16781893632;37510287360;105597712384;157423206;0;10;0
1740670686;61.904762268066406;4245114880;16781893632;37510287360;105597712384;157882777;0;10;0
1740670686;63.88888895511627;4409368576;16781893632;37510287360;105597712384;159272960;199884;0;0
1740670687;68.42105293273926;4568313856;16781893632;37510295552;105597712384;163924377;212992;0;0
1740670687;64.65277791023254;4724162560;16781893632;37510311936;105597712384;166376243;219545;0;0
1740670687;64.67391300201416;4882944000;16781893632;37510311936;105597712384;167627980;229376;0;0
1740670687;64.37500011920929;5047267328;16781893632;37510311936;105597712384;168763392;239206;0;0
1740670687;61.99447500705719;5114376192;16781893632;37510311936;105597712384;167734476;49152;10;0
