metric;mean;q1;median;q3;std_dev;min;max
ram_used;2074309711.925285;1225887744;2063228928;2909392896;972600730.8405397;366497792;3771015168
ram_total;16781892806.78853;16781893632;16781893632;16781893632;2465.5949441467346;16781885440;16781893632
disk_read;17638904.143428963;17010688;17916723;18630246;2032672.855969917;0;22405939
disk_write;17336.42428285522;0;0;7372;52926.63341774845;0;284262
network_in;28.68045363575717;0;10;14;88.8798873824393;0;546
disk_used;8924759199.167452;8924745728;8924770304;8924770304;19168.762206878604;8924581888;8924770304
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
cpu_usage;12.271994765060105;11.904762268066406;12.5;12.5;1.2624328164124943;0;20.803572058677673
network_out;27.100066711140766;0;0;0;78.3904418125956;0;447
