metric;mean;q1;median;q3;std_dev;min;max
ram_used;250494913.6243654;247001088;249393152;256176128;3890243.3132388354;244834304;256741376
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
disk_read;531976.5736040607;0;0;793804;1426464.3161788322;0;7485849
disk_used;5764631120.568529;5764640768;5764644864;5764644864;42238.62758530425;5764452352;5764644864
disk_write;7825.928934010158;0;0;6553;24591.925632197206;0;144179
network_in;5114.086294416246;4881;5728;5853;1317.5618182224073;330;7016
cpu_usage;87.76268396038697;85;89.47368621826172;90;9.141447780046944;15.000000953674316;100
ram_total;1020678144;1020678144;1020678144;1020678144;0;1020678144;1020678144
network_out;5205.715736040608;4934.5;5842;5970;1360.5216080965251;357;6970
