metric;mean;q1;median;q3;std_dev;min;max
cpu_usage;90.9903762049145;90;90.47618865966795;95;8.443574277851335;14.285715103149414;100
network_in;12114.330555555553;12729;12968.5;13127;2668.916835880078;349;13970
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_total;492982272;492982272;492982272;492982272;0;492982272;492982272
disk_used;5460672591.644446;5460672512;5460672512;5460672512;565.5797088213673;5460672512;5460676608
network_out;53832.65277777783;56672;57514;58756;12053.15578104816;902;62512
disk_write;150.1861111111112;0;0;0;1177.5889404137915;0;13107
disk_read;49538.78611111113;0;0;0;122802.1161723939;0;424345
ram_used;151579272.53333357;150835200;151353344;152641536;1829858.6922779095;144269312;159612928
