metric;mean;q1;median;q3;std_dev;min;max
ram_used;470381192.0751671;413171712;470167552;531410944;75027832.40255454;336969728;612020224
disk_write;93551.0023489933;37683;83558;144998;110514.7592806424;0;7028736
ram_total;1020424192;1020424192;1020424192;1020424192;0;1020424192;1020424192
cpu_usage;1.1473986907293312;0;0;2.3809523582458496;1.7714344594641709;0;11.580086708068848
disk_used;6321601230.861744;6313091072;6313820160;6315122688;27402624.96259838;6312202240;6420508672
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
network_out;5036.898825503355;2520.5;5083;7495;2895.704271245375;0;18672
network_in;6851.96879194632;3400.5;6994.5;10238;3918.816000401037;8;23843
disk_read;736.451845637582;0;0;0;22131.15940307984;0;1205043
