metric;mean;q1;median;q3;std_dev;min;max
disk_write;33889.41946308724;0;0;15564;81330.74449259657;0;570982
network_in;10337.278523489937;9856;12827;13163;4804.72375920723;14;14290
cpu_usage;45.25813635723702;42.5;44.73684310913086;47.5;12.07849452193334;0;86.90475845336914
ram_used;305209440.21476513;302751744;305647616;310161408;15643193.876363056;215769088;332165120
ram_total;1020424192;1020424192;1020424192;1020424192;0;1020424192;1020424192
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
network_out;37329.00671140942;34597;46594;47801;17617.80723315625;53;50635
disk_used;6315904652.885906;6316732416;6316732416;6316736512;7251877.347298748;6211796992;6316740608
disk_read;3002356.822147651;0;0;818380;7042314.092144336;0;22677913
