metric;mean;q1;median;q3;std_dev;min;max
ram_used;286834353.84356534;190926848;286494720;382619648;110677663.39182602;98238464;477839360
disk_used;5626934018.5119095;5626048512;5626916864;5627736064;904918.1084300623;5625786368;5628575744
disk_read;259849.20521446597;0;0;0;6134981.263382677;0;256479232
disk_write;38030.27249789738;26214;31129;34406;188865.57825091155;1638;5096243
network_in;2231.451640033639;1076;2150;3321;1459.8034211596673;0;30824
cpu_usage;0.9282001052746283;0;0;0;4.990820618766299;0;100
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_total;492728320;492728320;492728320;492728320;0;492728320;492728320
network_out;1063.8379590692468;519;999;1548;1029.9051728581594;0;45961
