metric;mean;q1;median;q3;std_dev;min;max
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_used;476639562.46976584;430333952;494546944;514093056;42265725.28726555;361988096;536436736
disk_write;22185428.938414987;49152;65536;39211007.5;30577522.422885824;0;138761011
disk_read;32296505.93189054;23409459;35364044;41891430;11230580.449067097;0;50331648
network_out;2.2121260343730085;0;0;0;19.633328147718085;0;325
ram_total;16782890589.535349;16782884864;16782893056;16782893056;3757.90241617608;16782884864;16782893056
network_in;7.226288987905795;0;10;10;14.927995100623917;0;191
cpu_usage;21.016830280660255;19.940476179122925;23.863636016845703;26.18421173095703;8.05896014644942;0;51.11111068725586
disk_used;26957606213.255222;26957582336;26957598720;26957631488;31204.438029388097;26957393920;26957672448
