timestamp;cpu_usage;ram_used;ram_total;disk_used;disk_total;disk_read;disk_write;network_in;network_out
1741085055;0;111505408;492982272;5459652608;105597712384;0;196608;179;151
1741085055;0;111505408;492982272;5459652608;105597712384;0;196608;179;151
1741085055;0;111505408;492982272;5459652608;105597712384;0;77004;179;151
1741085055;0;111505408;492982272;5459652608;105597712384;0;77004;169;151
1741085055;0;111505408;492982272;5459652608;105597712384;0;0;169;151
1741085056;0;111505408;492982272;5459652608;105597712384;0;0;0;0
1741085056;0;111505408;492982272;5459652608;105597712384;0;0;0;0
1741085056;0;111505408;492982272;5459652608;105597712384;0;0;0;0
1741085056;0;111505408;492982272;5459652608;105597712384;0;0;10;0
1741085056;0;111505408;492982272;5459652608;105597712384;0;0;10;0
1741085057;10.526315689086914;112308224;492982272;5459832832;105597712384;163020;205619;82;49
1741085057;0;112308224;492982272;5459832832;105597712384;163020;205619;82;49
1741085057;0;112308224;492982272;5459832832;105597712384;163020;205619;82;49
1741085057;0;112308224;492982272;5459832832;105597712384;163020;205619;101;49
1741085057;0;112263168;492982272;5459832832;105597712384;163020;205619;101;49
1741085058;4.761904716491699;112201728;492982272;5459836928;105597712384;0;18022;173;105
1741085058;0;112201728;492982272;5459836928;105597712384;0;18022;173;105
1741085058;0;112201728;492982272;5459836928;105597712384;0;18022;173;105
1741085058;0;112201728;492982272;5459836928;105597712384;0;18022;153;105
1741085058;0;112201728;492982272;5459836928;105597712384;0;18022;153;105
1741085059;0;112201728;492982272;5459836928;105597712384;0;4915;102;36
1741085059;0;112201728;492982272;5459836928;105597712384;0;4915;102;36
1741085059;0;112201728;492982272;5459836928;105597712384;0;4915;102;36
1741085059;0;112201728;492982272;5459836928;105597712384;0;4915;91;36
1741085059;4.761904716491699;112349184;492982272;5459836928;105597712384;17203;4915;91;36
1741085060;0;112545792;492982272;5459836928;105597712384;17203;4096;71;36
1741085060;0;112545792;492982272;5459836928;105597712384;17203;4096;71;36
1741085060;0;112545792;492982272;5459836928;105597712384;17203;4096;71;36
1741085060;0;112513024;492982272;5459836928;105597712384;17203;4096;81;36
1741085060;0;112504832;492982272;5459836928;105597712384;0;6553;81;36
1741085061;0;112472064;492982272;5459841024;105597712384;0;20480;224;141
1741085061;4.761904716491699;112472064;492982272;5459841024;105597712384;0;20480;224;141
1741085061;0;112472064;492982272;5459841024;105597712384;0;20480;224;141
1741085061;0;112472064;492982272;5459841024;105597712384;0;20480;214;141
1741085061;0;112443392;492982272;5459841024;105597712384;0;18022;214;141
1741085062;0;112427008;492982272;5459841024;105597712384;0;6553;142;72
1741085062;0;112427008;492982272;5459841024;105597712384;0;6553;142;72
1741085062;4.761904716491699;112427008;492982272;5459841024;105597712384;0;6553;142;72
1741085062;0;112427008;492982272;5459841024;105597712384;0;6553;153;72
1741085062;0;112427008;492982272;5459841024;105597712384;0;6553;153;72
1741085063;0;112336896;492982272;5459841024;105597712384;8192;6553;152;72
1741085063;0;112336896;492982272;5459841024;105597712384;8192;6553;152;72
1741085063;0;112336896;492982272;5459841024;105597712384;8192;6553;152;72
1741085063;0;112336896;492982272;5459841024;105597712384;8192;6553;142;72
1741085063;0;112336896;492982272;5459841024;105597712384;8192;6553;142;72
1741085064;0;112287744;492982272;5459841024;105597712384;0;6553;214;141
1741085064;0;112287744;492982272;5459841024;105597712384;0;6553;214;141
1741085064;0;112287744;492982272;5459841024;105597712384;0;6553;214;141
1741085064;0;112287744;492982272;5459841024;105597712384;0;6553;224;141
1741085064;0;112287744;492982272;5459841024;105597712384;0;6553;224;141
1741085065;0;112287744;492982272;5459841024;105597712384;0;6553;152;72
1741085065;0;112287744;492982272;5459841024;105597712384;0;6553;152;72
1741085065;0;112287744;492982272;5459841024;105597712384;0;6553;152;72
1741085065;0;112287744;492982272;5459841024;105597712384;0;6553;142;72
1741085065;0;112271360;492982272;5459841024;105597712384;0;6553;142;72
1741085066;0;112271360;492982272;5459841024;105597712384;9830;6553;142;72
1741085066;0;112271360;492982272;5459841024;105597712384;9830;6553;142;72
1741085066;4.761904716491699;112271360;492982272;5459841024;105597712384;9830;6553;142;72
1741085066;0;112271360;492982272;5459841024;105597712384;9830;6553;153;86
1741085066;0;112271360;492982272;5459841024;105597712384;9830;6553;153;86
1741085067;0;112271360;492982272;5459841024;105597712384;0;6553;153;86
1741085067;0;112271360;492982272;5459841024;105597712384;0;6553;153;86
1741085067;0;112238592;492982272;5459841024;105597712384;0;6553;224;155
1741085067;0;112238592;492982272;5459841024;105597712384;0;6553;214;141
1741085067;0;112222208;492982272;5459841024;105597712384;0;6553;214;141
1741085068;0;112205824;492982272;5459841024;105597712384;0;6553;213;141
1741085068;0;112205824;492982272;5459841024;105597712384;0;6553;213;141
1741085068;0;112205824;492982272;5459841024;105597712384;0;6553;142;72
1741085068;0;112173056;492982272;5459841024;105597712384;0;6553;152;72
1741085068;0;112173056;492982272;5459841024;105597712384;0;6553;152;72
1741085069;0;112173056;492982272;5459841024;105597712384;0;6553;153;72
1741085069;4.761904716491699;112173056;492982272;5459841024;105597712384;0;6553;153;72
1741085069;0;112173056;492982272;5459841024;105597712384;0;6553;153;72
1741085069;0;112173056;492982272;5459841024;105597712384;0;6553;142;72
1741085069;0;112156672;492982272;5459841024;105597712384;0;6553;142;72
1741085070;0;112107520;492982272;5459841024;105597712384;0;6553;142;72
1741085070;0;112099328;492982272;5459841024;105597712384;0;140902;142;72
1741085070;0;112099328;492982272;5459841024;105597712384;0;140902;142;72
1741085070;4.761904716491699;112099328;492982272;5459841024;105597712384;0;140902;153;72
1741085070;0;112099328;492982272;5459841024;105597712384;0;140902;224;141
1741085071;0;112164864;492982272;5459841024;105597712384;0;142540;224;141
1741085071;0;112164864;492982272;5459841024;105597712384;0;8192;224;141
1741085071;0;112164864;492982272;5459841024;105597712384;0;8192;224;141
1741085071;0;112164864;492982272;5459841024;105597712384;0;8192;214;141
1741085071;0;112156672;492982272;5459841024;105597712384;0;8192;142;72
1741085072;0;112140288;492982272;5459841024;105597712384;0;6553;155;86
1741085072;0;112140288;492982272;5459841024;105597712384;0;6553;155;86
1741085072;0;112078848;492982272;5459845120;105597712384;0;18022;227;122
1741085072;0;112078848;492982272;5459845120;105597712384;0;18022;237;122
1741085072;0;112078848;492982272;5459845120;105597712384;0;18022;237;122
1741085073;4.545454502105713;112078848;492982272;5459845120;105597712384;0;18022;224;109
1741085073;0;112078848;492982272;5459845120;105597712384;0;18022;224;109
1741085073;0;112078848;492982272;5459845120;105597712384;0;6553;152;72
1741085073;0;112078848;492982272;5459845120;105597712384;0;6553;142;72
1741085073;0;111996928;492982272;5459849216;105597712384;0;22937;286;178
1741085074;0;111980544;492982272;5459849216;105597712384;0;22937;286;178
1741085074;0;111980544;492982272;5459849216;105597712384;0;22937;286;178
1741085074;0;111980544;492982272;5459849216;105597712384;0;22937;286;178
1741085074;4.761904716491699;111947776;492982272;5459849216;105597712384;0;22937;297;178
1741085074;0;111947776;492982272;5459849216;105597712384;0;6553;153;72
1741085075;0;111947776;492982272;5459849216;105597712384;0;8192;153;72
1741085075;0;111947776;492982272;5459849216;105597712384;0;8192;153;72
1741085075;0;111947776;492982272;5459849216;105597712384;0;8192;153;72
1741085075;0;111947776;492982272;5459849216;105597712384;0;8192;142;72
1741085075;0;111923200;492982272;5459849216;105597712384;0;11468;215;109
1741085076;0;111972352;492982272;5459849216;105597712384;0;9830;215;109
1741085076;0;111972352;492982272;5459849216;105597712384;0;9830;215;109
1741085076;0;111972352;492982272;5459849216;105597712384;0;9830;286;178
1741085076;0;111972352;492982272;5459849216;105597712384;0;9830;297;178
1741085076;0;111972352;492982272;5459849216;105597712384;0;6553;224;141
1741085077;0;111939584;492982272;5459849216;105597712384;0;6553;224;141
1741085077;4.761904716491699;111939584;492982272;5459849216;105597712384;0;6553;224;141
1741085077;0;111939584;492982272;5459849216;105597712384;0;6553;153;72
1741085077;0;111939584;492982272;5459849216;105597712384;0;6553;142;72
1741085077;0;111915008;492982272;5459849216;105597712384;0;9830;215;109
1741085078;0;111992832;492982272;5459849216;105597712384;0;9830;215;109
1741085078;0;111992832;492982272;5459849216;105597712384;0;9830;215;109
1741085078;0;111992832;492982272;5459849216;105597712384;0;9830;215;109
1741085078;0;111992832;492982272;5459849216;105597712384;0;9830;225;109
1741085078;0;111992832;492982272;5459849216;105597712384;0;6553;153;72
1741085079;0;111992832;492982272;5459849216;105597712384;0;6553;166;86
1741085079;0;111992832;492982272;5459849216;105597712384;0;6553;166;86
1741085079;0;111992832;492982272;5459849216;105597712384;0;6553;166;86
1741085079;4.761904716491699;111931392;492982272;5459853312;105597712384;0;18022;299;191
1741085079;0;111906816;492982272;5459853312;105597712384;0;21299;372;227
1741085080;4.761904716491699;111292416;492982272;5459853312;105597712384;0;21299;359;214
1741085080;0;111292416;492982272;5459853312;105597712384;0;21299;372;227
1741085080;0;111292416;492982272;5459853312;105597712384;0;21299;372;227
1741085080;4.761904716491699;113561600;492982272;5459853312;105597712384;0;9830;238;122
1741085080;0;113561600;492982272;5459853312;105597712384;0;6553;166;86
1741085081;0;113455104;492982272;5459853312;105597712384;0;6553;165;86
1741085081;0;113455104;492982272;5459853312;105597712384;0;6553;152;72
1741085081;0;113455104;492982272;5459853312;105597712384;0;6553;152;72
1741085081;0;113455104;492982272;5459853312;105597712384;0;9830;214;109
1741085081;0;113422336;492982272;5459853312;105597712384;0;13107;287;145
1741085082;0;113373184;492982272;5459853312;105597712384;0;13107;287;145
1741085082;0;113373184;492982272;5459853312;105597712384;0;13107;287;145
1741085082;0;113373184;492982272;5459853312;105597712384;0;13107;287;145
1741085082;4.761904716491699;113373184;492982272;5459853312;105597712384;0;9830;225;109
1741085082;0;113315840;492982272;5459853312;105597712384;0;16384;297;178
1741085083;0;113315840;492982272;5459853312;105597712384;0;16384;297;178
1741085083;0;113315840;492982272;5459853312;105597712384;0;16384;297;178
1741085083;0;113315840;492982272;5459853312;105597712384;0;16384;297;178
1741085083;0;113315840;492982272;5459853312;105597712384;0;19660;359;214
1741085083;0;113250304;492982272;5459853312;105597712384;0;13107;287;145
1741085084;0;113332224;492982272;5459853312;105597712384;0;13107;286;145
1741085084;0;113332224;492982272;5459853312;105597712384;0;13107;286;145
1741085084;0;113332224;492982272;5459853312;105597712384;0;13107;286;145
1741085084;0;113332224;492982272;5459853312;105597712384;0;9830;224;109
1741085084;0;113324032;492982272;5459853312;105597712384;0;9830;225;109
1741085085;0;113291264;492982272;5459853312;105597712384;0;14745;199;36
1741085085;5;113291264;492982272;5459853312;105597712384;0;18022;225;109
1741085085;0;113229824;492982272;5459857408;105597712384;0;32768;415;214
1741085085;0;113229824;492982272;5459857408;105597712384;0;32768;431;251
