metric;mean;q1;median;q3;std_dev;min;max
cpu_usage;83.20773753753068;76.73444938659668;92.48381423950194;97.36842346191406;20.156853550699147;6.3815789222717285;100
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
network_out;33.84319526627221;0;0;14;73.79009669905146;0;318
disk_used;17113213182.485212;17113223168;17113223168;17113223168;43679.47832376824;17113034752;17113247744
disk_write;20776831.21005918;20480;52428;19564134;37164695.140476115;0;117681356
disk_read;242018504.76331353;155770060;264182169;325464883;92536191.61363119;8128921;372559872
ram_used;848667036.0236691;853643264;859404288;884629504;75770483.81780973;483180544;918409216
ram_total;16782892280.426035;16782893056;16782893056;16782893056;2398.330032291338;16782884864;16782893056
network_in;30.16568047337278;0;10;16;53.99010214717509;0;205
