metric;mean;q1;median;q3;std_dev;min;max
ram_total;16781892814.555254;16781893632;16781893632;16781893632;2455.2579242732286;16781885440;16781893632
cpu_usage;12.426525851601598;12.5;12.5;12.5;1.091364360511422;0;21.398809790611267
network_in;19.820324456688073;0;10;10;61.659440498005736;0;550
ram_used;2085566934.78298;1248645120;2076827648;2923765760;965898916.7001824;351997952;3775950848
network_out;22.273951637587974;0;0;0;63.546916003878785;0;471
disk_write;10491.505662687467;0;0;5734;39201.66459695196;0;429260
disk_read;8221159.059381685;7876608;8235417;8366489;1608809.2602635454;0;22834380
disk_used;8924760401.885513;8924758016;8924758016;8924770304;19029.920355874754;8924581888;8924794880
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
