metric;mean;q1;median;q3;std_dev;min;max
network_out;9416421.952191226;9544223.5;9708218.5;9884813.5;1355238.5082873772;127;10238544
disk_write;14834.361553784875;0;0;6553;62503.64292160789;0;614400
cpu_usage;90.69153049220132;89.47368621826172;90;94.73684692382813;6.3877727317205695;0;100
disk_used;5764755509.035859;5764648960;5764648960;5764878336;116168.89464586327;5764452352;5764878336
ram_used;94937981.45019919;92682240;95408128;95907840;4143840.8871066044;86265856;132075520
network_in;72055.31175298807;72630.5;74292;75900;10252.210370330447;141;79737
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_total;492982272;492982272;492982272;492982272;0;492982272;492982272
disk_read;164908.01095617554;0;0;0;908872.4595875035;0;6927155
