metric;mean;q1;median;q3;std_dev;min;max
ram_total;16781892801.797306;16781893632;16781893632;16781893632;2472.2022397312544;16781885440;16781893632
ram_used;975363980.9719161;957399040;992002048;1028423680;82873729.1715001;507822080;1052622848
network_in;379.70695970695965;0;10;10;3207.8599851893728;0;39966
disk_write;62025651.61904759;67993;88277811;110740275;51908149.1134086;0;139472076
disk_used;18930934610.20754;17814958080;19164377088;20046491648;1226329448.9516413;17113034752;20544827392
disk_read;103470888.09523809;41358131;93769728;179648102;78199942.54694077;0;252686336
network_out;57914.47496947498;0;0;0;505712.18524554535;0;5398776
cpu_usage;46.585091749681446;33.302005767822266;51.83270752429962;61.39069306850433;16.867298411409386;0;73.21158063411713
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
