metric;mean;q1;median;q3;std_dev;min;max
network_out;22.024382716049406;0;0;0;63.727930272692745;0;479
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
cpu_usage;6.253242371884401;6.25;6.25;6.25;0.4662213435201038;0;12.352542966604233
disk_used;8924668958.340727;8924758016;8924758016;8924770304;2508221.871401259;8819806208;8924794880
disk_write;10339.989814814817;0;0;5734;37666.04566799077;0;315392
disk_read;8244401.594444434;7865548.5;8234188.5;8402534;1480630.080227871;0;23325900
network_in;19.562654320987665;0;10;10;60.19658454169502;0;504
ram_used;2126037806.1432095;1290053632;2122606592;2955210752;960343652.7140036;346140672;3815006208
ram_total;16779889830.874088;16779890688;16779890688;16779890688;2507.371282922189;16779882496;16779890688
