metric;mean;q1;median;q3;std_dev;min;max
disk_write;63396208.459459506;11381145;66484223.5;98910207.5;49157357.617369324;0;207652454
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
cpu_usage;55.582115958378424;39.85389685630798;70.60705852508545;74.68985223770142;26.99597326279953;0;96.24373626708984
network_in;671.4539312039315;0;10;10;4869.3412814970125;0;43029
ram_used;564089045.8574928;532598784;577273856;592799744;46436095.52349012;356343808;659009536
network_out;83486.14803439796;0;0;0;616419.7857376218;0;5399067
ram_total;16782892210.633892;16782893056;16782893056;16782893056;2492.106582520062;16782884864;16782893056
disk_used;17854909802.29976;16694665216;18091976704;19317272576;1448855966.5565479;15240290304;19580588032
disk_read;53079434.65049142;23579852.5;52392755;79691775.5;38396369.956770256;0;163729408
