metric;mean;q1;median;q3;std_dev;min;max
disk_read;448484.3551476452;419430;445644;471859;45217.803579733794;275251;783155
cpu_usage;13.016835751099654;12.5;12.5;13.095238089561462;1.2140109005424637;3.2565789222717285;21.66595482826233
ram_used;1726574480.855548;1100900352;1140895744;1468608512;1078994176.2384002;1060155392;4503392256
disk_used;6810973212.60335;6810976256;6810976256;6810976256;6811.64155193397;6810959872;6810980352
disk_write;15992.946528332035;0;0;0;70561.56960197153;0;370278
network_out;881264.7661612122;891604.5;898534;904452.5;99945.32080189412;33365;937031
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
network_in;12968.288108539518;13001.5;13220;13410.5;1461.0258591304053;691;14068
ram_total;16781892814.761368;16781893632;16781893632;16781893632;2454.9826597199276;16781885440;16781893632
