metric;mean;q1;median;q3;std_dev;min;max
ram_used;243838152.22346383;238825472;243240960;246943744;5874858.220212818;237740032;282484736
disk_used;5650245300.201116;5650255872;5650255872;5650255872;39172.26366406284;5650067456;5650255872
disk_write;13541.681564245806;0;6553;19660;26412.567507109055;0;131072
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
network_in;5465.491620111731;5776;6282;6395;1687.7654473406667;147;6554
cpu_usage;43.59265850642539;42.5;42.85714340209961;45;7.905776606622595;2.5;93.0735969543457
disk_read;569627.5586592176;0;0;1185382;1268411.722461639;0;6427443
network_out;5571.3687150838;5888;6394;6500;1706.5369318603614;242;6670
ram_total;1020424192;1020424192;1020424192;1020424192;0;1020424192;1020424192
