timestamp;cpu_usage;ram_used;ram_total;disk_used;disk_total;disk_read;disk_write;network_in;network_out
1741103711;12.261905193328856;297029632;1020424192;5460676608;105597712384;317030;0;526;1736
1741103711;51.18421173095703;297242624;1020424192;5460676608;105597712384;317030;0;2959;12568
1741103711;51.19047737121582;297758720;1020424192;5460676608;105597712384;317030;0;5487;23818
1741103711;48.41270065307617;299048960;1020424192;5460676608;105597712384;317030;0;7931;34653
1741103711;49.72222328186035;299048960;1020424192;5460676608;105597712384;317030;0;10551;46319
1741103712;48.41270065307617;299036672;1020424192;5460676608;105597712384;0;0;12552;55834
1741103712;51.19047737121582;299548672;1020424192;5460676608;105597712384;0;0;12646;56253
1741103712;53.174604415893555;300326912;1020424192;5460676608;105597712384;0;0;12753;57089
1741103712;52.6315803527832;300326912;1020424192;5460676608;105597712384;0;0;13104;58336
1741103712;48.8157901763916;300326912;1020424192;5460676608;105597712384;0;0;13010;57919
1741103713;50;300326912;1020424192;5460676608;105597712384;0;0;13010;57918
1741103713;49.87468910217285;300843008;1020424192;5460676608;105597712384;0;0;13010;57917
1741103713;51.3157901763916;300843008;1020424192;5460676608;105597712384;0;0;12903;57082
1741103713;50.125314712524414;300843008;1020424192;5460676608;105597712384;0;0;12646;56250
1741103713;50.00000190734863;300843008;1020424192;5460676608;105597712384;0;0;12646;56250
1741103714;48.80952453613281;300843008;1020424192;5460676608;105597712384;0;0;12740;56669
1741103714;52.5;301096960;1020424192;5460676608;105597712384;0;0;12740;56669
1741103714;56.19047927856445;301101056;1020424192;5460676608;105597712384;0;0;12846;57503
1741103714;48.68421173095703;301101056;1020424192;5460676608;105597712384;0;0;13104;58338
1741103714;52.5;306327552;1020424192;5460676608;105597712384;0;0;13104;58339
1741103715;51.02941131591797;306327552;1020424192;5460676608;105597712384;0;0;13104;58338
1741103715;48.68421173095703;307359744;1020424192;5460676608;105597712384;0;0;13197;58753
1741103715;54.76190757751465;307359744;1020424192;5460676608;105597712384;0;0;13184;58336
1741103715;48.53801345825195;307359744;1020424192;5460676608;105597712384;0;0;13020;57918
1741103715;51.3157901763916;307359744;1020424192;5460676608;105597712384;0;0;12927;57501
1741103716;51.3157901763916;307359744;1020424192;5460676608;105597712384;0;0;12927;57500
1741103716;53.229665756225586;307359744;1020424192;5460676608;105597712384;0;0;12833;57083
1741103716;52.6315803527832;307359744;1020424192;5460676608;105597712384;0;0;12940;57918
1741103716;52.5;307359744;1020424192;5460676608;105597712384;0;0;13104;58333
1741103716;51.767677307128906;307359744;1020424192;5460676608;105597712384;0;0;13197;58749
1741103717;46.428571701049805;308133888;1020424192;5460676608;105597712384;0;0;13197;58750
1741103717;55.00000190734863;308133888;1020424192;5460676608;105597712384;0;0;13197;58750
1741103717;50.00000190734863;308133888;1020424192;5460676608;105597712384;0;0;12997;57499
1741103717;50.00000190734863;308133888;1020424192;5460676608;105597712384;0;0;12740;56665
1741103717;51.30952453613281;308133888;1020424192;5460676608;105597712384;0;0;12740;56666
1741103718;46.428571701049805;308133888;1020424192;5460676608;105597712384;0;0;12659;56666
1741103718;56.470590591430664;308133888;1020424192;5460676608;105597712384;0;0;12927;57502
1741103737;34.44444561004639;295034880;1020424192;5460672512;105597712384;321126;0;1576;6317
1741103737;53.57143020629883;295034880;1020424192;5460672512;105597712384;321126;0;4300;18400
1741103737;53.8157901763916;295034880;1020424192;5460672512;105597712384;321126;0;6995;30485
1741103737;53.57143020629883;295034880;1020424192;5460672512;105597712384;321126;0;9615;42150
1741103738;55.9523811340332;295014400;1020424192;5460672512;105597712384;321126;0;12423;54651
1741103738;50.37594032287598;295014400;1020424192;5460672512;105597712384;0;0;13301;59165
1741103738;48.8157901763916;295014400;1020424192;5460672512;105597712384;0;0;13197;58752
1741103738;51.18421173095703;295014400;1020424192;5460672512;105597712384;0;0;13010;57917
1741103738;53.8157901763916;295014400;1020424192;5460672512;105597712384;0;0;13104;58333
1741103739;46.05263137817383;295014400;1020424192;5460672512;105597712384;0;0;12916;57499
1741103739;52.50626754760742;295014400;1020424192;5460672512;105597712384;0;0;12916;57499
1741103739;57.89473533630371;295014400;1020424192;5460672512;105597712384;0;0;13117;58747
1741103739;51.18421173095703;295010304;1020424192;5460672512;105597712384;0;0;13208;58761
1741103739;48.41270065307617;295014400;1020424192;5460672512;105597712384;0;0;12927;57512
1741103740;53.69047737121582;295014400;1020424192;5460672512;105597712384;0;0;12927;57512
1741103740;51.19047737121582;295014400;1020424192;5460672512;105597712384;0;0;13114;58348
1741103740;55.27777862548828;295014400;1020424192;5460672512;105597712384;0;0;13101;57929
1741103740;49.494951248168945;295014400;1020424192;5460672512;105597712384;0;0;13104;58334
1741103740;54.76190757751465;295014400;1020424192;5460672512;105597712384;0;0;13197;58751
1741103741;49.71988868713379;295272448;1020424192;5460672512;105597712384;0;0;13197;58753
1741103741;53.684213638305664;295792640;1020424192;5460672512;105597712384;0;0;13117;58752
1741103741;51.18421173095703;295792640;1020424192;5460672512;105597712384;0;0;13197;58753
1741103741;51.3157901763916;295788544;1020424192;5460672512;105597712384;0;0;13208;58749
1741103741;50.79365348815918;295788544;1020424192;5460672512;105597712384;0;0;13395;59580
1741103742;50;295788544;1020424192;5460672512;105597712384;0;0;13395;59580
1741103742;50.956939697265625;296304640;1020424192;5460672512;105597712384;0;0;13382;59162
1741103742;52.5;297078784;1020424192;5460672512;105597712384;0;0;12927;57496
1741103742;48.55263137817383;297078784;1020424192;5460672512;105597712384;0;0;12916;57499
1741103742;56.34920883178711;297078784;1020424192;5460672512;105597712384;0;0;12916;57504
1741103743;55.26315879821777;297078784;1020424192;5460672512;105597712384;0;0;13197;58756
1741103743;54.88722038269043;297078784;1020424192;5460672512;105597712384;0;0;13398;60005
1741103743;52.25564193725586;297074688;1020424192;5460672512;105597712384;0;0;13676;60838
1741103743;50.00000190734863;297078784;1020424192;5460672512;105597712384;0;0;13769;61253
1741103743;55.13784599304199;297078784;1020424192;5460672512;105597712384;0;0;13863;61668
1741103744;52.25564193725586;297078784;1020424192;5460672512;105597712384;0;0;13676;60833
1741103764;2.3809523582458496;302542848;1020424192;5460672512;105597712384;98304;0;162;83
1741103764;48.08823585510254;305963008;1020424192;5460672512;105597712384;241664;0;2502;10499
1741103764;56.34920883178711;305963008;1020424192;5460672512;105597712384;241664;0;5250;22606
1741103764;50;305963008;1020424192;5460672512;105597712384;241664;0;7861;34274
1741103764;56.44736862182617;305963008;1020424192;5460672512;105597712384;241664;0;10588;46763
1741103765;48.68421173095703;305958912;1020424192;5460672512;105597712384;143360;0;13044;57945
1741103765;51.19047737121582;305958912;1020424192;5460672512;105597712384;0;0;13325;59197
1741103765;52.5;306991104;1020424192;5460672512;105597712384;0;0;13104;58341
1741103765;53.57143020629883;306991104;1020424192;5460672512;105597712384;0;0;13208;58759
1741103765;48.55263137817383;306991104;1020424192;5460672512;105597712384;0;0;13007;57504
1741103766;54.72222328186035;306991104;1020424192;5460672512;105597712384;0;0;13208;58754
1741103766;52.5;306991104;1020424192;5460672512;105597712384;0;0;13114;58338
1741103766;52.25564193725586;306991104;1020424192;5460672512;105597712384;0;0;13208;58756
1741103766;55.00000190734863;307249152;1020424192;5460672512;105597712384;0;0;13291;59172
1741103766;55.00000190734863;307249152;1020424192;5460672512;105597712384;0;0;13665;60841
1741103767;50;307249152;1020424192;5460672512;105597712384;0;0;13291;59175
1741103767;48.68421173095703;307253248;1020424192;5460672512;105597712384;0;0;13304;59590
1741103767;50.59808540344238;307249152;1020424192;5460672512;105597712384;0;0;13197;58755
1741103767;48.53801345825195;307245056;1020424192;5460672512;105597712384;0;0;12927;57502
1741103767;56.57894515991211;307245056;1020424192;5460672512;105597712384;0;0;12833;57084
1741103768;50;307171328;1020424192;5460672512;105597712384;15564;0;13020;57916
1741103768;48.68421173095703;307171328;1020424192;5460672512;105597712384;15564;0;13007;57500
1741103768;52.07039260864258;307171328;1020424192;5460672512;105597712384;15564;0;13114;58333
1741103768;51.3157901763916;307175424;1020424192;5460672512;105597712384;15564;0;13210;59168
1741103768;55.26315689086914;307691520;1020424192;5460672512;105597712384;15564;0;13197;58751
1741103769;51.94444465637207;307687424;1020424192;5460672512;105597712384;0;0;13197;58753
1741103769;48.8157901763916;308203520;1020424192;5460672512;105597712384;0;0;13197;58757
1741103769;49.72222328186035;308203520;1020424192;5460672512;105597712384;0;0;13104;58341
1741103769;48.41270065307617;308203520;1020424192;5460672512;105597712384;0;0;13101;57923
1741103769;48.68421173095703;308461568;1020424192;5460672512;105597712384;0;0;12833;57091
1741103770;52.50626754760742;308461568;1020424192;5460672512;105597712384;0;0;12646;56257
1741103770;46.05263137817383;308457472;1020424192;5460672512;105597712384;0;0;12552;55836
1741103770;49.72222328186035;308719616;1020424192;5460672512;105597712384;0;0;12552;55835
1741103770;53.229665756225586;308719616;1020424192;5460672512;105597712384;0;0;12555;56255
1741103770;56.315792083740234;308719616;1020424192;5460672512;105597712384;0;0;12916;57501
1741103771;52.5;308977664;1020424192;5460672512;105597712384;0;0;13010;57917
1741103790;20;291467264;1020424192;5460672512;105597712384;320307;0;837;2986
1741103790;48.68421173095703;291467264;1020424192;5460672512;105597712384;320307;0;3364;14239
1741103790;48.53801345825195;291467264;1020424192;5460672512;105597712384;320307;0;5881;25504
1741103790;48.41270065307617;291467264;1020424192;5460672512;105597712384;320307;0;8482;37171
1741103790;50.79365348815918;291328000;1020424192;5460672512;105597712384;346521;0;11116;49255
1741103791;55;295473152;1020424192;5460672512;105597712384;26214;0;13010;57937
1741103791;56.19047927856445;295473152;1020424192;5460672512;105597712384;26214;0;13291;59183
1741103791;50;295473152;1020424192;5460672512;105597712384;26214;0;13384;59584
1741103791;51.30952453613281;295473152;1020424192;5460672512;105597712384;26214;0;13395;59582
1741103791;48.8157901763916;295473152;1020424192;5460672512;105597712384;0;0;13288;58748
1741103792;48.59943962097168;295477248;1020424192;5460672512;105597712384;0;0;13208;58748
1741103792;48.68421173095703;295477248;1020424192;5460672512;105597712384;0;0;12927;57500
1741103792;53.5294132232666;295477248;1020424192;5460672512;105597712384;0;0;13020;57921
1741103792;53.57143020629883;295485440;1020424192;5460672512;105597712384;0;0;13010;57927
1741103792;55.13784599304199;295485440;1020424192;5460672512;105597712384;0;0;13384;59598
1741103793;50.27777862548828;295473152;1020424192;5460672512;105597712384;0;0;13398;60016
1741103793;47.5;295473152;1020424192;5460672512;105597712384;0;0;13384;59599
1741103793;48.42105484008789;295473152;1020424192;5460672512;105597712384;0;0;13301;59180
1741103793;53.94736862182617;295473152;1020424192;5460672512;105597712384;0;0;13301;59176
1741103793;52.5;295477248;1020424192;5460672512;105597712384;0;0;12927;57508
1741103794;49.494951248168945;295473152;1020424192;5460672512;105597712384;0;0;12820;56672
1741103794;48.39181327819824;295473152;1020424192;5460672512;105597712384;0;0;12833;57089
1741103794;52.50000190734863;295473152;1020424192;5460672512;105597712384;0;0;13010;57922
1741103794;50.00000190734863;295473152;1020424192;5460672512;105597712384;0;0;13023;58339
1741103794;54.636592864990234;295473152;1020424192;5460672512;105597712384;0;0;13384;59587
1741103795;52.777780532836914;295473152;1020424192;5460672512;105597712384;0;0;13572;60423
1741103795;47.36842155456543;295473152;1020424192;5460672512;105597712384;0;0;13572;60419
1741103795;51.18421173095703;295477248;1020424192;5460672512;105597712384;0;0;13395;59586
1741103795;51.07143020629883;295473152;1020424192;5460672512;105597712384;0;0;13382;59171
1741103795;48.55263137817383;299663360;1020424192;5460672512;105597712384;0;0;13020;57921
1741103796;47.24310874938965;299671552;1020424192;5460672512;105597712384;0;0;12927;57503
1741103796;50.39682579040527;299671552;1020424192;5460672512;105597712384;0;0;13020;57921
1741103796;51.44736862182617;299671552;1020424192;5460672512;105597712384;0;0;13010;57920
1741103796;54.636592864990234;299671552;1020424192;5460672512;105597712384;0;0;13117;58752
1741103796;53.8157901763916;299671552;1020424192;5460672512;105597712384;0;0;13384;59586
1741103797;51.19047737121582;299667456;1020424192;5460672512;105597712384;0;0;13384;59586
1741103816;37.954545974731445;287252480;1020424192;5460672512;105597712384;313753;0;1599;6749
1741103816;51.3157901763916;287252480;1020424192;5460672512;105597712384;313753;0;4113;17586
1741103816;49.624061584472656;287252480;1020424192;5460672512;105597712384;313753;0;6630;28839
1741103816;48.68421173095703;287252480;1020424192;5460672512;105597712384;313753;0;9137;40089
1741103817;53.809526443481445;287199232;1020424192;5460672512;105597712384;313753;0;11945;52591
1741103817;51.3157901763916;287199232;1020424192;5460672512;105597712384;0;0;12903;57094
