metric;mean;q1;median;q3;std_dev;min;max
disk_write;17853.163043478256;0;0;0;65234.81441572323;0;512000
ram_used;142707934.60869566;139646976;140544000;142401536;6344598.2632688675;135696384;186101760
cpu_usage;50.08490590168082;47.5;50;52.50313472747803;8.08497545779273;10;92.8571434020996
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
network_out;12940.918478260875;13584.5;14862;15235;4044.1479202624264;510;16118
ram_total;492728320;492728320;492728320;492728320;0;492728320;492728320
disk_used;5461161716.869564;5460672512;5460672512;5460676608;1398231.4829151446;5460672512;5465182208
network_in;20552.67391304348;21574.5;23574;24182.5;6385.672047824172;859;25589
disk_read;696867.3641304346;0;1638;212992;3185500.0313408244;0;20502118
