metric;mean;q1;median;q3;std_dev;min;max
network_out;5037.005704697991;2527.5;5075.5;7502.5;2898.141934548114;0;19655
network_in;6851.416107382543;3406;7015.5;10229.5;3924.949386841921;0;25580
ram_used;280179246.73288596;211316736;284084224;347871232;76502464.29090053;149966848;405983232
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
cpu_usage;2.090412249661129;0;0;4.761904716491699;2.9044205611192204;0;14.285715103149414
disk_write;94563.4578859058;37683;81100;144179;119590.60683535822;0;5568921
disk_read;8923.496644295314;0;0;0;317901.60406733985;0;21951283
ram_total;492982272;492982272;492982272;492982272;0;492982272;492982272
disk_used;6321462596.381214;6313095168;6313824256;6315118592;27194131.08990398;6312202240;6420729856
