timestamp;cpu_usage;ram_used;ram_total;disk_used;disk_total;disk_read;disk_write;network_in;network_out
1740735828;3.226817011833191;406147072;16781893632;26957582336;105597712384;8718745;6553;132;186
1740735828;24.1118426322937;474263552;16781893632;26957582336;105597712384;27406336;6553;422;36534
1740735828;30.11904811859131;474558464;16781893632;26957582336;105597712384;76112691;6553;1353;162030
1740735828;28.602757453918457;474300416;16781893632;26957582336;105597712384;124085043;6553;2504;312529
1740735828;28.465909004211422;475090944;16781893632;26957582336;105597712384;170668032;6553;3637;464476
1740735829;28.58552646636963;475537408;16781893632;26957582336;105597712384;209135206;22937;4668;619631
1740735829;29.329574584960938;475328512;16781893632;26957582336;105597712384;240124723;22937;5764;758352
1740735829;29.07894802093506;475836416;16781893632;26957582336;105597712384;240491724;22937;6087;789759
1740735829;30.852272987365723;475664384;16781893632;26957582336;105597712384;242405376;22937;6179;796366
1740735829;30.83333396911621;476532736;16781893632;26957582336;105597712384;246127820;22937;6037;783153
1740735830;30.185881972312927;476246016;16781893632;26957582336;105597712384;249326796;0;6114;792971
1740735830;29.98746967315674;477057024;16781893632;26957582336;105597712384;248146329;0;6037;786568
1740735830;30.257936477661133;477343744;16781893632;26957582336;105597712384;245918105;294092;6052;790075
1740735830;29.778139114379883;477691904;16781893632;26957582336;105597712384;245053030;294092;6208;824555
1740735830;30.7738094329834;477274112;16781893632;26957582336;105597712384;244975206;294092;6802;892475
1740735831;30.97132110595703;477523968;16781893632;26957582336;105597712384;243716096;294092;6947;904036
1740735831;31.58820414543152;478478336;16781893632;26957582336;105597712384;245603532;294092;7013;907340
1740735831;30.6404390335083;478732288;16781893632;26957582336;105597712384;247989043;0;6958;917032
1740735831;30.95108699798584;478588928;16781893632;26957582336;105597712384;249797836;0;7000;907326
1740735831;30.24853801727295;479371264;16781893632;26957582336;105597712384;250086195;0;6829;895548
1740735832;30.34632110595703;479924224;16781893632;26957582336;105597712384;250191052;0;6937;907312
1740735832;30.582707405090332;480161792;16781893632;26957582336;105597712384;249404620;0;6921;920322
1740735832;29.392230987548828;480428032;16781893632;26957582336;105597712384;248801689;0;6897;905674
1740735832;29.24342155456543;480456704;16781893632;26957582336;105597712384;247963648;0;6763;903819
1740735832;30.227272987365723;481034240;16781893632;26957582336;105597712384;247595827;0;7013;920552
1740735833;30.332080245018005;481484800;16781893632;26957582336;105597712384;248775475;0;7314;958335
1740735833;30.595238089561462;472559616;16781893632;26957582336;105597712384;250269696;31948;7776;1030939
1740735833;29.808897018432617;473096192;16781893632;26957582336;105597712384;251555020;33587;8236;1108321
1740735833;29.153139114379883;473419776;16781893632;26957582336;105597712384;250689126;33587;8727;1163028
1740735833;30.185881972312927;473890816;16781893632;26957582336;105597712384;251449344;33587;8782;1172937
1740735834;30.394737243652344;474030080;16781893632;26957582336;105597712384;249535692;33587;8679;1176444
1740735834;28.916040420532227;474304512;16781893632;26957582336;105597712384;247019110;19660;9025;1199823
1740735834;32.52349662780762;473944064;16781893632;26957582336;105597712384;251370700;29491;9513;1270776
1740735834;31.647727966308594;476663808;16781893632;26957582336;105597712384;243086950;29491;9632;1279034
1740735834;32.46083927154541;481091584;16781893632;26957582336;105597712384;230477824;29491;9680;1285423
1740735835;32.52349662780762;483545088;16781893632;26957582336;105597712384;220961996;29491;9704;1275310
1740735835;32.427945137023926;486707200;16781893632;26957582336;105597712384;209296588;11468;9094;1205752
