metric;mean;q1;median;q3;std_dev;min;max
disk_write;32747.909090909092;0;13926;20480;62491.50866199617;0;426803
ram_used;1350699963.7333333;761978880;1324902400;1924026368;637997653.9793257;364085248;2480021504
cpu_usage;12.316439712860362;11.904762268066406;12.5;12.5;3.274391095876258;0;25.9427787065506
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_total;16781893632;16781893632;16781893632;16781893632;0;16781893632;16781893632
network_in;85.34545454545467;0;10;30;167.86167301447233;0;517
disk_read;42835701.97878792;40352153;50130944;50549555;13218652.60994223;0;51875020
disk_used;7771985572.460605;7772737536;7772737536;7772737536;7239190.442449637;7667781632;7772737536
network_out;77.85757575757579;0;14;71;135.14078300234416;0;454
