timestamp;power_usage
1740670309;3.0692431291739517
1740670309;2.771026040165856
1740670309;8.9345365728582
1740670309;13.69287270442
1740670309;13.986085046001
1740670310;14.281096666608851
1740670310;14.5868845069818
1740670310;14.94099279985368
1740670310;15.321908161370803
1740670311;15.060124032608877
1740670311;15.14271998868422
1740670311;15.046801510598518
1740670311;15.687784787408368
1740670311;15.383009485975949
1740670312;15.38809892623388
1740670312;15.74377389263796
1740670312;15.4865040294819
1740670312;15.02241274239444
1740670313;15.89144664995386
1740670313;15.3676040041798
1740670313;15.435856440284399
1740670313;15.637972960603891
1740670314;15.24997661585375
1740670314;15.936249424492392
1740670314;15.642471224040841
1740670314;15.679282175590798
1740670314;15.40467977683682
1740670315;15.632198123606758
1740670315;15.18226522902297
1740670315;15.48611634411574
1740670315;15.536936580270002
1740670316;15.905673137001179
1740670316;15.21692937248568
1740670316;14.967607535694402
1740670316;15.553358131014
1740670316;15.728005245128479
1740670317;15.68520410577664
1740670317;14.93876682952858
1740670317;14.891057851042001
1740670317;15.796018063476689
1740670318;15.9231345
1740670318;16.0898446521639
1740670318;15.8467173367712
1740670318;15.402620702550822
1740670318;15.96345279123883
1740670319;16.02364998449472
1740670319;15.69985182597915
1740670319;15.292799967896718
1740670319;15.869249869470911
1740670320;15.914247255978118
1740670320;16.16942996412128
1740670320;15.260912179965
1740670320;15.937951835539451
1740670321;15.87286222691976
1740670321;16.72235617459836
1740670321;15.27075009581088
1740670321;15.91170932602246
1740670321;15.83003216613888
1740670322;15.680280536387759
1740670322;15.52175067650208
1740670322;15.88139726837456
1740670322;15.973163712794761
1740670323;15.325489575396
1740670323;15.80579105416509
1740670323;15.702322707640882
1740670323;16.67833064238825
1740670323;16.810023397762798
1740670324;15.88990909919904
1740670324;16.671658869621343
1740670324;15.9908016836715
1740670324;16.5981764606136
1740670325;16.6127953916912
1740670325;16.69533117976398
1740670325;17.37125824964508
1740670325;16.247747016746096
1740670325;16.6875275477575
1740670326;16.74040642712178
1740670326;15.464037247489268
1740670326;16.5179935996911
1740670326;16.542953039484882
1740670327;16.69490048833686
1740670327;17.201924602353202
1740670327;17.780777155556002
1740670327;16.45926259921251
1740670328;17.060215533568964
1740670328;17.671259702462397
1740670328;18.05602710788682
1740670328;17.19251195882238
1740670328;17.74789335210625
1740670329;17.443949972519842
1740670329;13.86715190440866
1740670329;23.1511809446217
1740670329;22.902690249420317
1740670330;7.605555039466999
1740670330;17.66302600884929
1740670330;16.1864449854771
1740670351;1.4308818089062803
1740670351;2.460215825445654
1740670352;10.30647046950628
1740670352;13.88906304521656
1740670352;14.327429838919999
1740670352;14.363414633216822
1740670353;14.604386543364798
1740670353;15.43160216050772
1740670353;14.782487103132938
1740670353;16.21507887915552
1740670354;15.511954324565648
1740670354;16.0791571199115
1740670354;15.642381343961999
1740670354;15.702045019547251
1740670354;15.50593635030397
1740670355;15.53293908415278
1740670355;15.804781911852018
1740670355;15.48983326952186
1740670355;15.66351466031235
1740670356;15.7873431795651
1740670356;15.63759525197314
1740670356;15.50197629824812
1740670356;15.8862117540406
1740670356;15.2850458561307
1740670357;15.416358040452002
1740670357;14.84628068936932
1740670357;14.98896887184454
1740670357;15.29852909562616
1740670358;15.19274817687
1740670358;15.117209650668281
1740670358;15.069232823493419
