metric;mean;q1;median;q3;std_dev;min;max
disk_write;55436.037037037066;9830;47513;50790;79040.52611816081;0;437452
ram_total;16782892221.629623;16782893056;16782893056;16782893056;2477.6981578175887;16782884864;16782893056
network_in;86437.09259259255;85685.5;99264;105242;29164.654672043947;182;112503
ram_used;799040815.4074079;638801920;799823872;954468352;183841766.43730238;476286976;1118826496
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
disk_read;28113919.59259259;26726400;30219058.5;33265663.5;7148184.926426914;6236569;36423270
disk_used;37510405518.22222;37510365184;37510438912;37510483968;90377.93307538476;37510176768;37510520832
cpu_usage;25.707846394843536;23.75;25.000000715255737;27.3511905670166;5.961138899377893;1.25;51.07142877578735
network_out;12525097.208333334;12128399.5;14493153.5;15236503.5;4369735.675173343;160;16208860
