metric;mean;q1;median;q3;std_dev;min;max
cpu_usage;6.16716477955896;6.25;6.25;6.25;0.6397191840777664;0;12.172619044780731
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
network_out;454247.8919387906;0;0;14;1147518.5172487015;0;3361386
disk_read;4242937.893831833;3774873;4297523;4447436;1381614.8036986694;0;22926131
disk_write;7129.973024136283;0;0;5734;29355.796609839468;0;432537
ram_total;16779889879.009333;16779890688;16779890688;16779890688;2443.9283514939452;16779882496;16779890688
disk_used;8924755978.661617;8924762112;8924803072;8924811264;1217953.0156231124;8876298240;8924823552
ram_used;2177510547.8088;1351385088;2175451136;2999635968;954811086.9560264;350715904;3842539520
network_in;281.4642688121147;0;10;30;698.8451308440121;0;3170
