timestamp;cpu_usage;ram_used;ram_total;disk_used;disk_total;disk_read;disk_write;network_in;network_out
1740690115;12.172619044780731;525021184;16779882496;8924659712;105597712384;21730099;55705;28;119
1740690115;6.5625;493117440;16779882496;8924663808;105597712384;21761228;55705;28;119
1740690116;4.373647391796112;519229440;16779882496;8924708864;105597712384;22925312;122060;543;3059
1740690116;6.5625;536465408;16779882496;8924745728;105597712384;11653120;122060;530;3004
1740690116;6.25;540401664;16779882496;8924745728;105597712384;3399680;120422;530;3004
1740690116;6.25;544411648;16779882496;8924745728;105597712384;3693772;66355;515;2970
1740690116;6.547619044780731;548720640;16779882496;8924745728;105597712384;4496588;66355;515;2970
1740690117;6.25;556998656;16779882496;8924745728;105597712384;4148428;0;0;30
1740690117;6.25;565350400;16779882496;8924745728;105597712384;5070848;0;0;19
1740690117;6.25;569765888;16779882496;8924745728;105597712384;4911923;0;0;19
1740690117;6.25;578084864;16779882496;8924745728;105597712384;4900454;0;20;0
1740690117;6.25;582426624;16779882496;8924745728;105597712384;4905369;0;30;0
1740690118;6.25;590778368;16779882496;8924745728;105597712384;4823449;0;30;0
1740690118;6.25;594677760;16779882496;8924745728;105597712384;3871539;20480;30;0
1740690118;6.25;598945792;16779882496;8924745728;105597712384;4002611;20480;30;0
1740690118;6.25;603070464;16779882496;8924745728;105597712384;3958374;20480;10;0
1740690118;6.547619044780731;607477760;16779882496;8924745728;105597712384;3853516;20480;0;0
1740690119;6.547619044780731;615829504;16779882496;8924745728;105597712384;3879731;20480;0;14
1740690119;6.25;615583744;16779882496;8924745728;105597712384;4010803;0;0;14
1740690119;6.25;624033792;16779882496;8924745728;105597712384;4665344;0;0;14
1740690119;6.25;632434688;16779882496;8924745728;105597712384;4665344;0;0;14
1740690119;6.25;636444672;16779882496;8924745728;105597712384;4796416;0;10;14
1740690120;6.25;640860160;16779882496;8924745728;105597712384;4770201;0;10;0
1740690120;6.25;649543680;16779882496;8924745728;105597712384;4639129;0;10;0
1740690120;6.25;653619200;16779882496;8924745728;105597712384;3984588;0;10;0
1740690120;5.9375;657702912;16779882496;8924745728;105597712384;4010803;13926;10;0
1740690120;6.25;662192128;16779882496;8924745728;105597712384;3853516;13926;0;0
1740690121;5.952381134033203;665993216;16779882496;8924745728;105597712384;3885465;13926;0;0
1740690121;6.25;674529280;16779882496;8924745728;105597712384;3937894;13926;0;0
1740690121;6.25;678760448;16779882496;8924745728;105597712384;3781427;13926;0;0
1740690121;6.25;682885120;16779882496;8924745728;105597712384;3712614;0;0;0
1740690121;6.25;687300608;16779882496;8924745728;105597712384;3783884;12288;10;0
1740690122;5.9375;695320576;16779882496;8924745728;105597712384;3775692;12288;10;0
1740690122;6.25;704163840;16779882496;8924745728;105597712384;4274585;12288;10;0
1740690122;6.25;708210688;16779882496;8924745728;105597712384;4621107;12288;24;0
1740690122;6.25;716824576;16779882496;8924745728;105597712384;4689920;12288;24;0
1740690122;6.25;718872576;16779882496;8924745728;105597712384;4633395;51609;14;0
1740690123;6.25;723103744;16779882496;8924745728;105597712384;4549836;51609;14;0
1740690123;6.25;727629824;16779882496;8924745728;105597712384;4155801;51609;14;0
1740690123;6.25;735907840;16779882496;8924745728;105597712384;3913318;51609;0;0
1740690123;6.25;740048896;16779882496;8924745728;105597712384;3808460;51609;0;0
1740690123;6.25;743948288;16779882496;8924745728;105597712384;3846144;0;10;0
1740690124;6.25;748474368;16779882496;8924745728;105597712384;4010803;0;10;0
1740690124;6.25;757010432;16779882496;8924745728;105597712384;3958374;0;10;0
1740690124;6.25;765100032;16779882496;8924745728;105597712384;4561305;0;10;0
1740690124;6.25;769355776;16779882496;8924745728;105597712384;4797235;0;10;0
1740690124;6.547619044780731;777707520;16779882496;8924745728;105597712384;4797235;0;0;0
1740690125;6.25;781864960;16779882496;8924745728;105597712384;4666163;0;0;0
1740690125;6.25;786206720;16779882496;8924745728;105597712384;4666163;0;0;0
1740690125;6.25;790216704;16779882496;8924745728;105597712384;4089446;0;0;0
1740690125;6.25;794451968;16779882496;8924745728;105597712384;3827302;0;20;0
1740690125;6.25;803192832;16779882496;8924745728;105597712384;3827302;0;30;0
1740690126;6.25;807460864;16779882496;8924745728;105597712384;3984588;0;84;151
1740690126;6.5625;819748864;16779882496;8924770304;105597712384;4377804;0;84;151
1740690126;6.25;823758848;16779882496;8924770304;105597712384;5293670;0;84;165
1740690126;6.25;832077824;16779882496;8924770304;105597712384;5503385;0;64;165
1740690126;6.250000178813934;836534272;16779882496;8924770304;105597712384;5530419;0;53;165
1740690127;6.25;840802304;16779882496;8924770304;105597712384;5067571;0;0;14
1740690127;6.25;844693504;16779882496;8924770304;105597712384;4640768;0;0;14
1740690127;5.952381134033203;853377024;16779882496;8924770304;105597712384;3529932;0;0;0
1740690127;6.25;857432064;16779882496;8924770304;105597712384;3296460;0;0;0
1740690127;6.25;861552640;16779882496;8924770304;105597712384;3506176;0;10;0
1740690128;5.9375;870043648;16779882496;8924770304;105597712384;4592435;0;10;0
1740690128;6.25;874311680;16779882496;8924770304;105597712384;4617830;0;10;0
1740690128;6.25;878505984;16779882496;8924770304;105597712384;4000972;0;10;0
1740690128;6.25;882696192;16779882496;8924770304;105597712384;3844505;0;10;0
1740690128;5.952381134033203;887185408;16779882496;8924770304;105597712384;3566796;0;0;0
1740690129;6.25;891232256;16779882496;8924770304;105597712384;3115417;0;0;0
1740690129;5.3125;898269184;16779882496;8924770304;105597712384;3158835;0;1821;3359618
1740690129;3.4375;902516736;16779882496;8924770304;105597712384;3897753;0;1863;3359631
1740690129;6.25;902414336;16779882496;8924770304;105597712384;3800268;0;1863;3359631
1740690129;6.25;902746112;16779882496;8924770304;105597712384;3973120;0;1873;3359631
1740690130;6.547619044780731;902377472;16779882496;8924770304;105597712384;3721625;0;1873;3359631
1740690130;6.25;907124736;16779882496;8924770304;105597712384;3573350;0;52;13
1740690130;6.25;915402752;16779882496;8924770304;105597712384;4030464;0;10;0
1740690130;6.25;919539712;16779882496;8924770304;105597712384;4517888;0;10;0
1740690130;6.25;927744000;16779882496;8924770304;105597712384;4464640;0;0;0
1740690131;6.25;932675584;16779882496;8924770304;105597712384;4465459;0;0;0
1740690131;6.25;936374272;16779882496;8924770304;105597712384;4473651;0;0;0
1740690131;5.952381134033203;945147904;16779882496;8924770304;105597712384;4037017;12288;0;0
1740690131;6.25;949256192;16779882496;8924770304;105597712384;3958374;12288;0;0
1740690131;6.547619044780731;953458688;16779882496;8924770304;105597712384;3853516;12288;10;0
1740690132;6.547619044780731;966115328;16779882496;8924770304;105597712384;4445798;12288;10;0
1740690132;6.25;970362880;16779882496;8924770304;105597712384;4446617;12288;10;0
1740690132;6.25;974454784;16779882496;8924770304;105597712384;4420403;0;10;0
1740690132;6.25;982765568;16779882496;8924770304;105597712384;4394188;0;10;0
1740690132;5.952381134033203;986947584;16779882496;8924770304;105597712384;4394188;0;0;0
1740690133;6.25;991694848;16779882496;8924770304;105597712384;3724083;0;0;0
1740690133;6.25;995778560;16779882496;8924770304;105597712384;3802726;0;0;0
1740690133;6.25;999804928;16779882496;8924770304;105597712384;3910041;0;0;0
1740690133;6.25;1012416512;16779882496;8924770304;105597712384;4486758;0;0;0
1740690133;6.25;1017016320;16779882496;8924770304;105597712384;4539187;0;10;0
1740690134;6.25;1021100032;16779882496;8924770304;105597712384;4617011;0;10;0
1740690134;6.25;1025257472;16779882496;8924770304;105597712384;4563763;0;10;0
1740690134;6.25;1029414912;16779882496;8924770304;105597712384;4430233;0;10;0
1740690134;6.25;1037905920;16779882496;8924770304;105597712384;3853516;0;10;0
1740690134;6.25;1042296832;16779882496;8924770304;105597712384;3830579;0;0;0
1740690135;6.25;1046454272;16779882496;8924770304;105597712384;3751936;0;0;0
1740690135;6.25;1050611712;16779882496;8924770304;105597712384;3760128;0;0;0
1740690135;5.952381134033203;1058889728;16779882496;8924770304;105597712384;3812556;0;0;0
1740690135;6.25;1062862848;16779882496;8924770304;105597712384;3786342;0;0;0
1740690135;6.25;1067352064;16779882496;8924770304;105597712384;3730636;0;10;0
