timestamp;cpu_usage;ram_used;ram_total;disk_used;disk_total;disk_read;disk_write;network_in;network_out
1741690000;0;309157888;1020424192;5733093376;105597712384;0;65536;947;777
1741690000;0;309157888;1020424192;5733093376;105597712384;0;81100;947;777
1741690001;0;309157888;1020424192;5733093376;105597712384;0;81100;958;777
1741690001;2.6315789222717285;309288960;1020424192;5732950016;105597712384;0;227737;958;777
1741690001;0;309288960;1020424192;5732950016;105597712384;0;227737;958;777
1741690001;0;309288960;1020424192;5732950016;105597712384;0;162201;10;0
1741690001;0;309288960;1020424192;5732950016;105597712384;0;146636;10;0
1741690002;0;309288960;1020424192;5732950016;105597712384;0;146636;0;0
1741690002;0;309288960;1020424192;5732950016;105597712384;0;0;0;0
1741690002;0;309288960;1020424192;5732950016;105597712384;0;0;0;0
1741690002;2.5;309325824;1020424192;5733130240;105597712384;0;11468;92;39
1741690002;0;309325824;1020424192;5733130240;105597712384;0;11468;92;39
1741690003;2.3809523582458496;309325824;1020424192;5733130240;105597712384;0;11468;102;39
1741690003;0;309325824;1020424192;5733130240;105597712384;0;11468;102;39
1741690003;0;309346304;1020424192;5733130240;105597712384;0;11468;102;39
1741690003;2.5;309137408;1020424192;5733355520;105597712384;0;3276;166;167
1741690003;0;309137408;1020424192;5733355520;105597712384;0;3276;166;167
1741690004;0;309137408;1020424192;5733355520;105597712384;0;3276;156;167
1741690004;0;309137408;1020424192;5733355520;105597712384;0;3276;156;167
1741690004;0;309121024;1020424192;5733355520;105597712384;0;3276;156;167
1741690004;0;309121024;1020424192;5733355520;105597712384;0;1638;43;19
1741690004;0;309121024;1020424192;5733355520;105597712384;0;1638;43;19
1741690005;0;309121024;1020424192;5733355520;105597712384;0;1638;53;19
1741690005;0;309121024;1020424192;5733355520;105597712384;0;1638;53;19
1741690005;0;309121024;1020424192;5733355520;105597712384;0;1638;53;19
1741690005;0;309121024;1020424192;5733355520;105597712384;0;1638;53;19
1741690005;0;309121024;1020424192;5733355520;105597712384;0;1638;53;19
1741690006;0;309121024;1020424192;5733355520;105597712384;0;1638;43;19
1741690006;5.263157844543457;309260288;1020424192;5733236736;105597712384;0;98304;43;19
1741690006;0;309227520;1020424192;5733236736;105597712384;0;98304;43;19
1741690006;0;309194752;1020424192;5733269504;105597712384;0;131891;199;187
1741690006;0;309194752;1020424192;5733269504;105597712384;0;131891;199;187
1741690007;0;309194752;1020424192;5733269504;105597712384;0;131891;209;187
1741690007;0;309194752;1020424192;5733269504;105597712384;0;35225;209;187
1741690007;0;309194752;1020424192;5733269504;105597712384;0;35225;209;187
1741690007;0;309194752;1020424192;5733269504;105597712384;0;3276;96;39
1741690007;0;309194752;1020424192;5733269504;105597712384;0;3276;96;39
1741690008;0;309194752;1020424192;5733269504;105597712384;0;3276;86;39
1741690008;2.3809523582458496;309194752;1020424192;5733269504;105597712384;0;3276;86;39
1741690008;0;309194752;1020424192;5733269504;105597712384;0;3276;86;39
1741690008;0;309194752;1020424192;5733269504;105597712384;0;36044;86;39
1741690008;0;309194752;1020424192;5733269504;105597712384;0;36044;86;39
1741690009;0;309194752;1020424192;5733269504;105597712384;0;36044;96;39
1741690009;0;309194752;1020424192;5733269504;105597712384;0;36044;96;39
1741690009;0;309194752;1020424192;5733269504;105597712384;0;36044;96;39
1741690009;2.5;309194752;1020424192;5733269504;105597712384;0;3276;173;167
1741690009;0;309194752;1020424192;5733269504;105597712384;0;3276;173;167
1741690010;0;309194752;1020424192;5733269504;105597712384;0;3276;163;167
1741690010;0;309194752;1020424192;5733269504;105597712384;0;3276;163;167
1741690010;0;309194752;1020424192;5733269504;105597712384;0;3276;163;167
1741690010;2.3809523582458496;309194752;1020424192;5733269504;105597712384;0;3276;86;39
1741690010;0;309194752;1020424192;5733269504;105597712384;0;3276;86;39
1741690011;0;309194752;1020424192;5733269504;105597712384;0;3276;96;39
1741690011;2.2727272510528564;309370880;1020424192;5733085184;105597712384;0;27852;96;39
1741690011;0;309370880;1020424192;5733085184;105597712384;0;27852;96;39
1741690011;0;309370880;1020424192;5733085184;105597712384;0;27852;96;39
1741690011;0;309370880;1020424192;5733085184;105597712384;0;27852;96;39
1741690012;2.3809523582458496;309370880;1020424192;5733085184;105597712384;0;27852;86;39
1741690012;0;309370880;1020424192;5733085184;105597712384;0;3276;86;39
1741690012;0;309370880;1020424192;5733085184;105597712384;0;3276;86;39
