metric;mean;q1;median;q3;std_dev;min;max
disk_used;5746508299.013594;5734653952;5736337408;5757566976;12356780.609378053;5732950016;5770084352
network_out;1696.279469970747;823;1696;2450;1644.8180947494272;0;86382
cpu_usage;2.776304818537246;0;0;2.3809523582458496;10.420458640922003;0;100
ram_total;1020424192;1020424192;1020424192;1020424192;0;1020424192;1020424192
disk_write;49706.179831354406;31129;36044;41779;263001.7119456102;0;8296038
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_used;678061735.6709697;477728768;681177088;887914496;223365564.63120493;309121024;1020424192
disk_read;292363.7311994493;0;0;0;6914112.183357575;0;503233740
network_in;3604.6781965238306;1747;3655;5366;2402.1524110380055;0;64500
