metric;mean;q1;median;q3;std_dev;min;max
network_in;7806.061124694379;6835.5;8695;10240.5;3483.361482993496;14;13090
disk_read;4718924.178484107;1336934;1966080;2044723;6135774.025497557;1074790;25630310
network_out;12247210.352078235;13436460.5;13439652;16796280;5417203.951747978;42;16804202
disk_write;41194.06845965771;0;13107;59801;77172.32418672914;0;351436
ram_used;651594944.7823958;641267712;664948736;687697920;57461056.23221755;429621248;713416704
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_total;16779890688;16779890688;16779890688;16779890688;0;16779890688;16779890688
disk_used;7772280857.036671;7772741632;7772741632;7772741632;4567106.550970003;7726317568;7772741632
cpu_usage;2.4974824589082854;1.7609127461910248;2.1875;2.5;1.6823902478395556;0;12.514881014823914
