timestamp;power_usage
1740676184;6.13982243203417
1740676184;5.1037379384769395
1740676184;2.78254248079104
1740676185;0.5632597743368549
1740676185;0
1740676185;1.62419879441834
1740676185;2.308886933452428
1740676185;2.6098976135395797
1740676186;2.513203349322484
1740676186;2.591104506504904
1740676186;2.281205972493822
1740676186;2.35571497773858
1740676187;2.4650325052661604
1740676187;2.5209269177153604
1740676187;2.2842757724176725
1740676187;2.40910907606089
1740676187;2.54340884589912
1740676188;2.3900471797543803
1740676188;2.3444222921337396
1740676188;2.35436128516634
1740676188;2.43990813549787
1740676189;2.314647721276455
1740676189;2.5131108475474355
1740676189;2.4159916403762156
1740676189;2.421511124808724
1740676189;2.36762865245188
1740676190;2.41873024290522
1740676190;2.0680083391616
1740676190;2.340832110098008
1740676190;2.24317046958711
1740676191;2.2401298983193203
1740676191;2.3198251421018172
1740676191;2.451904673350176
1740676191;2.304027464710797
1740676192;2.482411476291544
1740676192;2.4565447665230002
1740676192;2.5768746526662363
1740676192;2.414227908027078
1740676192;2.329062388153782
1740676193;2.51823058291524
1740676193;2.4266931366043702
1740676193;2.8400308967075376
1740676193;2.8937666747071202
1740676194;2.907443722258274
1740676194;2.6980916026902606
1740676194;2.7922157187658754
1740676194;2.5360014416340797
1740676194;2.592314730446582
1740676195;2.38799418049192
1740676195;0.38325252777189
1740676195;1.85332030558497
1740676195;0.487458244768896
1740676196;1.8034705518731307
1740676196;0.496258341384015
1740676196;1.8006303311968381
1740676196;0.49225400751449994
1740676196;1.804392167965912
1740676197;0.416983185942078
1740676197;1.698461560943733
1740676197;0.5071267777631401
1740676197;1.7796698619588198
1740676198;0.42187748727888
1740676198;1.9485156806866601
1740676198;0.44512670644707203
1740676198;1.8560221493360398
1740676198;0.4232343218968
1740676199;1.9937619064688599
1740676199;0.4222909397445533
1740676199;1.88067714734042
1740676199;0.24721197734925043
1740676200;2.1024768136298406
1740676200;0.3472319583599147
1740676200;1.972136466881685
1740676200;0.2566448010821532
1740676200;2.06484947282182
1740676201;0.26557733875785294
1740676201;2.1005789226382396
1740676201;0.34493120918484704
1740676201;1.95366912493058
1740676202;0.3371688810065008
1740676202;1.9584492295943978
1740676202;0.24761573030941744
1740676202;1.8610427302689598
1740676202;0.32712264450469997
1740676203;2.0127758269276
1740676203;0.34762466941824444
1740676203;1.9454272188131
