metric;mean;q1;median;q3;std_dev;min;max
disk_read;24961790.522514094;1492582;22784409;47398912;21562669.077112164;0;52914585
network_out;3366691.259849909;0;463.5;6719458;3711168.7287900536;0;10084058
cpu_usage;19.303898630289805;14.348371267318726;22.619047164916992;24.801586866378784;7.825924026792229;0;44.74310755729675
ram_used;2674600842.806756;1843273728;3400650752;3479474176;1051333006.7233973;340267008;3792379904
disk_total;105597712384;105597712384;105597712384;105597712384;0;105597712384;105597712384
ram_total;16782892210.671667;16782893056;16782893056;16782893056;2492.057320370501;16782884864;16782893056
disk_used;8924771053.26829;8924745728;8924749824;8924790784;2277650.4709722176;8876335104;8981188608
disk_write;15374.095684802985;0;0;13926;40859.992648537016;0;298188
network_in;2124.601313320822;10;484;4146;2320.7280796062573;0;8637
